time,.estimateZeroPointPose.header.seq,.estimateZeroPointPose.header.stamp.secs,.estimateZeroPointPose.header.stamp.nsecs,.estimateZeroPointPose.header.frame_id,.estimateZeroPointPose.pose.position.x,.estimateZeroPointPose.pose.position.y,.estimateZeroPointPose.pose.position.z,.estimateZeroPointPose.pose.orientation.x,.estimateZeroPointPose.pose.orientation.y,.estimateZeroPointPose.pose.orientation.z,.estimateZeroPointPose.pose.orientation.w,.trueZeroPointPose.header.seq,.trueZeroPointPose.header.stamp.secs,.trueZeroPointPose.header.stamp.nsecs,.trueZeroPointPose.header.frame_id,.trueZeroPointPose.pose.position.x,.trueZeroPointPose.pose.position.y,.trueZeroPointPose.pose.position.z,.trueZeroPointPose.pose.orientation.x,.trueZeroPointPose.pose.orientation.y,.trueZeroPointPose.pose.orientation.z,.trueZeroPointPose.pose.orientation.w,.estimateOdomPose.header.seq,.estimateOdomPose.header.stamp.secs,.estimateOdomPose.header.stamp.nsecs,.estimateOdomPose.header.frame_id,.estimateOdomPose.pose.position.x,.estimateOdomPose.pose.position.y,.estimateOdomPose.pose.position.z,.estimateOdomPose.pose.orientation.x,.estimateOdomPose.pose.orientation.y,.estimateOdomPose.pose.orientation.z,.estimateOdomPose.pose.orientation.w,.trueOdomPose.header.seq,.trueOdomPose.header.stamp.secs,.trueOdomPose.header.stamp.nsecs,.trueOdomPose.header.frame_id,.trueOdomPose.pose.position.x,.trueOdomPose.pose.position.y,.trueOdomPose.pose.position.z,.trueOdomPose.pose.orientation.x,.trueOdomPose.pose.orientation.y,.trueOdomPose.pose.orientation.z,.trueOdomPose.pose.orientation.w
1970/01/01/03:00:20.887000,111,20,864000000,camera_link_optical,-0.0007703792070969939,-0.0007642044220119715,1.0460091829299927,-1.343279071446809e-06,0.999999999959511,1.3132501769355894e-07,-8.896983895555968e-06,0,20,858000000,camera_link_optical,-8.986872662439476e-06,-4.8949455599966996e-12,1.0520774102825434,0.7071067811801273,2.9542393429578073e-06,-2.9542379637469575e-06,0.7071067811806252,0,0,0,odom,-2.1083543329331373e-05,0.18470847714870847,0.2500383520333457,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.466660468153705e-05,0.18590301241329282,0.2499999999950989,-3.512059064456724e-13,9.73259756229676e-13,-1.2329166223620414e-05,0.9999999999239959
1970/01/01/03:00:21.983000,144,21,964000000,camera_link_optical,-0.000808688928373158,-0.0007990180747583508,1.0964715480804443,5.351881761532902e-07,0.9999999999741911,2.398448199029632e-06,6.751213371468623e-06,0,21,953000000,camera_link_optical,-9.812360389259363e-06,-4.898248473494959e-12,1.1027126102758098,0.7071067811801282,2.9542533642573443e-06,-2.9542519906819974e-06,0.7071067811806241,0,0,0,odom,-5.9393264605495425e-05,0.23517084229916013,0.25007316568609206,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666596492636509e-05,0.2365382124132887,0.2499999999950989,-3.5120590721091946e-13,9.732597566649037e-13,-1.232918606274816e-05,0.9999999999239957
1970/01/01/03:00:23.086000,177,23,64000000,camera_link_optical,-0.000848025840241462,-0.000837134022731334,1.147379755973816,-9.639311604216525e-09,0.9999999999919541,-1.278863579253627e-07,-4.009404441613328e-06,0,23,51000000,camera_link_optical,-1.064312153780906e-05,-4.898081940041266e-12,1.153671210269034,0.7071067811791337,2.9542658114001617e-06,-2.954267710112213e-06,0.7071067811816184,0,0,0,odom,-9.873017647379944e-05,0.2860790501925317,0.25011128163406504,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666587105886544e-05,0.2874968124132848,0.2499999999950987,-1.7575963733401206e-12,-1.340585387195894e-12,-1.232920598584102e-05,0.9999999999239955
1970/01/01/03:00:24.180000,210,24,164000000,camera_link_optical,-0.0008973944350145757,-0.0008773600566200912,1.1977773904800415,2.855432419543819e-06,0.99999999818937,-3.0270403076319666e-05,-5.1930812792679006e-05,0,24,153000000,camera_link_optical,-1.1467102899531242e-05,-4.894445959635618e-12,1.204214010262314,0.7071067811791325,2.954279812735961e-06,-2.954281705812508e-06,0.7071067811816195,0,0,0,odom,-0.00014809877124691317,0.3364766846987573,0.2501515076679538,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666578931929261e-05,0.3380396124132807,0.2499999999950987,-1.7575963743043432e-12,-1.3405853869707965e-12,-1.2329225788765978e-05,0.9999999999239952
1970/01/01/03:00:25.281000,243,25,264000000,camera_link_optical,-0.0009329705499112606,-0.0009113599080592394,1.2484395503997803,-7.760584111713172e-08,0.9999999999610304,-8.736512110323685e-06,-1.2675308436791967e-06,0,25,243000000,camera_link_optical,-1.2295603357556254e-05,-4.894418204060003e-12,1.2550340102555566,0.7071067811791326,2.9542938878486527e-06,-2.954295780925193e-06,0.7071067811816194,0,0,0,odom,-0.00018367488614359805,0.38713884461849607,0.25018550751939295,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666570713142262e-05,0.38885961241327655,0.2499999999950987,-1.7575963740878258e-12,-1.3405853852511298e-12,-1.23292457002993e-05,0.999999999923995
1970/01/01/03:00:26.386000,276,26,364000000,camera_link_optical,-0.0009565940708853304,-0.0009474866092205048,1.299243688583374,-1.385679747947086e-08,0.999999999949845,2.8133211176117057e-06,-9.612234847102642e-06,0,26,353000000,camera_link_optical,-1.3128622911323624e-05,-4.898331740221806e-12,1.3061312102487617,0.7071067811791335,2.954308037144373e-06,-2.9543099358564185e-06,0.7071067811816183,0,0,0,odom,-0.00020729840711766789,0.4379429828020898,0.2502216342205542,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666562449525417e-05,0.4399568124132724,0.2499999999950987,-1.7575963746664096e-12,-1.3405853831973268e-12,-1.2329265720440983e-05,0.9999999999239946
1970/01/01/03:00:27.486000,309,27,464000000,camera_link_optical,-0.0010120058432221413,-0.0009865816682577133,1.3497236967086792,-9.912196011838961e-06,0.9999999992344222,-2.4419855853495084e-05,-2.892360045428115e-05,0,27,438000000,camera_link_optical,-1.395712337296502e-05,-4.898359495797422e-12,1.3569512102420038,0.7071067811791335,2.9543221122570618e-06,-2.9543240109691093e-06,0.7071067811816182,0,0,0,odom,-0.0002627101794544787,0.488422990927395,0.2502607292795914,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666554230738272e-05,0.49077681241326826,0.2499999999950987,-1.7575963726564568e-12,-1.340585385861674e-12,-1.2329285631974305e-05,0.9999999999239944
1970/01/01/03:00:28.586000,342,28,564000000,camera_link_optical,-0.0010406449437141418,-0.001021374948322773,1.400803804397583,8.445962728204344e-07,0.9999999995312896,-8.502527825341027e-06,-2.940092578689315e-05,0,28,553000000,camera_link_optical,-1.4784869505427406e-05,-4.89430718175754e-12,1.4077250102352528,0.7071067811801268,2.9543378439596786e-06,-2.9543364647488283e-06,0.7071067811806248,0,0,0,odom,-0.0002913492799464793,0.5395030986162987,0.2502955225596565,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666547164970808e-05,0.5415506124132639,0.2499999999950989,-3.512059104317481e-13,9.732597568330752e-13,-1.2329305568150879e-05,0.9999999999239941
1970/01/01/03:00:29.685000,375,29,664000000,camera_link_optical,-0.0010737533448264003,-0.0010583576513454318,1.4505974054336548,7.912843022427564e-09,0.9999999999763937,-9.952288968296988e-08,-6.87042739611784e-06,0,29,653000000,camera_link_optical,-1.561336996865333e-05,-4.8941961594550776e-12,1.4585450102284954,0.7071067811801268,2.954351919072369e-06,-2.9543505398615175e-06,0.7071067811806246,0,0,0,odom,-0.0003244576810587377,0.5892966996523705,0.25033250526267914,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.46665389461837e-05,0.5923706124132597,0.2499999999950989,-3.512059099580941e-13,9.73259758190188e-13,-1.2329325479684201e-05,0.9999999999239939
1970/01/01/03:00:30.790000,408,30,765000000,camera_link_optical,-0.0011240195017307997,-0.0010938645573332906,1.501785159111023,-3.1839475162316585e-06,0.9999999987667834,-1.1383751520177468e-05,-4.8235941121140886e-05,0,30,752000000,camera_link_optical,-1.6445637489847415e-05,-4.8939741148501525e-12,1.5095960102217076,0.7071067811791324,2.954364391814421e-06,-2.954366284890966e-06,0.7071067811816191,0,0,0,odom,-0.0003747238379631371,0.6404844533297387,0.250368012168667,-1.975660516053835e-17,3.951326321548682e-17,-1.2329146167275922e-05,0.9999999999239961,0,0,0,odom,1.4666529544490468e-05,0.6434216124132558,0.2499999999950987,-1.7575963720987917e-12,-1.3405853866656413e-12,-1.2329345438979848e-05,0.9999999999239937
