time,.estimatePose.header.seq,.estimatePose.header.stamp.secs,.estimatePose.header.stamp.nsecs,.estimatePose.header.frame_id,.estimatePose.pose.position.x,.estimatePose.pose.position.y,.estimatePose.pose.position.z,.estimatePose.pose.orientation.x,.estimatePose.pose.orientation.y,.estimatePose.pose.orientation.z,.estimatePose.pose.orientation.w,.truePose.header.seq,.truePose.header.stamp.secs,.truePose.header.stamp.nsecs,.truePose.header.frame_id,.truePose.pose.position.x,.truePose.pose.position.y,.truePose.pose.position.z,.truePose.pose.orientation.x,.truePose.pose.orientation.y,.truePose.pose.orientation.z,.truePose.pose.orientation.w
1970/01/01/03:01:06.884000,1156,66,849000000,camera_frame,0.11045391112565994,-0.00264745787717402,4.4082112312316895,0.9476525387166288,0.00016056108927771007,-0.3193032167146555,-0.000309644535988348,0,0,0,camera_frame,0.11354783405563615,-2.492654900265734e-07,4.414241072798337,0.6699006045107507,0.22634703871939757,-0.22634692575939655,0.6699009384516196
1970/01/01/03:01:07.084000,1162,67,49000000,camera_frame,0.11553609371185303,-0.0026674624532461166,4.419679164886475,0.945582292114781,0.0001022444000872729,-0.3253829083563502,-0.0002851922207335016,0,0,0,camera_frame,0.11926988183847333,-2.2482535810830484e-07,4.422644539675349,0.668309009125927,0.23100409418568224,-0.2310039901948409,0.6683093096049433
1970/01/01/03:01:07.285000,1168,67,250000000,camera_frame,0.12176232039928436,-0.0026399861089885235,4.4283881187438965,0.9434180389446315,2.382952213304703e-05,-0.3316056466581432,-0.0003135768717236437,0,0,0,camera_frame,0.12511837376167761,-2.0093757924222189e-07,4.43097239031936,0.6666866904539317,0.23564528535954912,-0.2356451905392146,0.6666869583508722
1970/01/01/03:01:07.485000,1174,67,449000000,camera_frame,0.12744586169719696,-0.002646601991727948,4.434139728546143,0.9406321933842239,0.00010104338573994097,-0.33942745740664926,-0.0002602265854089532,0,0,0,camera_frame,0.13109176435022252,-1.7762405990495722e-07,4.4392230570351785,0.665033794191458,0.24027050593988683,-0.24027042046326216,0.6650340304143176
1970/01/01/03:01:07.687000,1180,67,649000000,camera_frame,0.13340450823307037,-0.0026335367001593113,4.442379474639893,0.938612958968969,5.580586115883227e-05,-0.3449718820787051,-0.0003327405872984453,0,0,0,camera_frame,0.13718849059788715,-1.5490661198214184e-07,4.447395000870841,0.6633504638653981,0.24487965286942998,-0.24487957688089781,0.6633506693497349
1970/01/01/03:01:07.950000,1188,67,917000000,camera_frame,0.1413065791130066,-0.0026779051404446363,4.448771953582764,0.9354847390827244,0.00019064180241526086,-0.35336687852133647,-0.00034023979383751134,0,0,0,camera_frame,0.1449775758418394,2.0268240992216136e-06,4.457494837438091,0.6612041876756573,0.25061996248966084,-0.2506172821750665,0.6612031718594809
1970/01/01/03:01:08.161000,1194,68,116000000,camera_frame,0.1471962034702301,-0.002659125719219446,4.457346439361572,0.9328414088956931,9.95780427868739e-05,-0.3602871513849128,-0.0002539304169396077,0,0,0,camera_frame,0.1513460537048849,2.0117210071113334e-06,4.465484093049804,0.6594528840205462,0.25519257018586916,-0.255189916889547,0.6594518573761244
1970/01/01/03:01:08.351000,1200,68,316000000,camera_frame,0.15390627086162567,-0.0026623387821018696,4.4663519859313965,0.9308802087379063,0.00011018032732489953,-0.36532439983133524,-0.00032821980761580484,0,0,0,camera_frame,0.15783239994055775,1.996562844386318e-06,4.473389273729882,0.6576715313847383,0.2597489576989645,-0.25974633150755466,0.6576704942816899
1970/01/01/03:01:08.555000,1206,68,518000000,camera_frame,0.16003772616386414,-0.002684132196009159,4.47450065612793,0.9278860182629018,0.00010425564481294365,-0.3728638396318499,-0.00028868316948330356,0,0,0,camera_frame,0.16443150328462622,1.9813449745331724e-06,4.481201847862566,0.6558593886768722,0.26429119543837204,-0.26428859644421043,0.6558583414790918
1970/01/01/03:01:08.751000,1212,68,718000000,camera_frame,0.166812002658844,-0.002692851237952709,4.483489990234375,0.9256724026209846,0.00014755946557265808,-0.37832594423515886,-0.0002473270571117962,0,0,0,camera_frame,0.17114068755036907,1.9660667454068914e-06,4.488918149007427,0.6540162615481419,0.26881985083318655,-0.2688172791267667,0.6540152046179797
1970/01/01/03:01:08.964000,1218,68,916000000,camera_frame,0.17366398870944977,-0.002677993383258581,4.492875576019287,0.9234153117894967,9.909749863430881e-05,-0.3838021223870083,-0.0002880687768820757,0,0,0,camera_frame,0.17795833053780633,1.9507303465893244e-06,4.496536687745683,0.6521422096033588,0.2733348299884365,-0.273332285653655,0.6521411433027288
1970/01/01/03:01:09.184000,1225,69,149000000,camera_frame,0.18191327154636383,-0.002720643300563097,4.500588417053223,0.9196772559080175,0.00011538496765755333,-0.3926749214671579,-0.00037108296839244594,0,0,0,camera_frame,0.18488248003920488,1.935337075487098e-06,4.504053729365724,0.6502371047292266,0.2778364737013759,-0.27783395681743867,0.6502360294183206
1970/01/01/03:01:09.387000,1231,69,350000000,camera_frame,0.18827135860919952,-0.002694228198379278,4.50446891784668,0.9164292947123391,0.00011241488931494995,-0.40019651109427967,-0.00029608090721500104,0,0,0,camera_frame,0.19191007475121175,1.9198820873089772e-06,4.51145718691661,0.6483001152007667,0.2823267011304769,-0.28232421178254646,0.6482990312354469
1970/01/01/03:01:09.585000,1237,69,551000000,camera_frame,0.1952039748430252,-0.0027496626134961843,4.514441967010498,0.9141607509420987,0.0001806731829758737,-0.40535148734771553,-0.0005103911968885784,0,0,0,camera_frame,0.19903937108122383,1.9043662040640896e-06,4.518744031851293,0.64633112645572,0.28680566063743385,-0.28680319890637296,0.6463300341914159
1970/01/01/03:01:09.786000,1243,69,749000000,camera_frame,0.20238707959651947,-0.002716227900236845,4.523355484008789,0.9120726395302103,0.000136987978683109,-0.4100285271424427,-0.000297294614708593,0,0,0,camera_frame,0.20626879352059913,1.888791624438113e-06,4.525912563275487,0.6443301289360276,0.2912732442392287,-0.2912708101994049,0.6443290287278844
1970/01/01/03:01:09.986000,1249,69,949000000,camera_frame,0.20970283448696136,-0.0027099887374788523,4.529869556427002,0.9092082670349229,0.000160913311669992,-0.4163415053780039,-0.00022838965838971835,0,0,0,camera_frame,0.2135967480564615,1.8731605939681373e-06,4.532961090550511,0.6422971114957774,0.2957293419724654,-0.2957269356917066,0.6422960036985336
1970/01/01/03:01:10.201000,1255,70,149000000,camera_frame,0.21700993180274963,-0.0027214365545660257,4.534562587738037,0.9056627470805743,7.103274168499435e-05,-0.4239987375563146,-0.0002324983202943457,0,0,0,camera_frame,0.22102162234744205,1.8574754083733325e-06,4.5398879334283055,0.6402320614697226,0.30017384178790757,-0.30017146332745925,0.6402309464375878
1970/01/01/03:01:10.465000,1263,70,416000000,camera_frame,0.22644668817520142,-0.002674348885193467,4.542184829711914,0.9017142149033781,0.00013954017016619134,-0.43233245726498937,-0.0003186925502196265,0,0,0,camera_frame,0.23043948209231985,-1.6239791356120747e-07,4.54837522628057,0.6376052610020267,0.30571134999700084,-0.305711250586174,0.6376054680526088
1970/01/01/03:01:10.650000,1269,70,616000000,camera_frame,0.23393961787223816,-0.002738704439252615,4.549490928649902,0.8993026018590949,0.00015867528127455413,-0.43732671896414277,-0.0003820885696450434,0,0,0,camera_frame,0.2380764539996988,-1.8326881723318422e-07,4.555022082716871,0.6354680762201934,0.31012934625034216,-0.310129232460355,0.6354683091019513
1970/01/01/03:01:10.857000,1275,70,817000000,camera_frame,0.24212788045406342,-0.0027626673690974712,4.557247161865234,0.8958344824712812,9.497379120898463e-05,-0.44438774703101447,-0.0003182516142651455,0,0,0,camera_frame,0.24580498098003478,-2.040899036437338e-07,4.561541863040148,0.6332988086686681,0.3145353647458291,-0.31453523624408475,0.6332990671270025
1970/01/01/03:01:11.052000,1281,71,16000000,camera_frame,0.24961382150650024,-0.00278087193146348,4.565213203430176,0.893277708047882,0.00011992703093820564,-0.449505101186368,-0.0002931376179741593,0,0,0,camera_frame,0.2536233743542771,-2.2484480033391208e-07,4.56793293127957,0.6310974401209186,0.31892928333993165,-0.3189291398071447,0.6310977238771946
1970/01/01/03:01:11.251000,1287,71,216000000,camera_frame,0.2574259638786316,-0.0027552484534680843,4.573721408843994,0.8903560476825506,7.683452525270317e-05,-0.4552647752174167,-0.00029478432533875347,0,0,0,camera_frame,0.2615299277422535,-2.455164331838233e-07,4.5741936620511385,0.6288639512764053,0.32331097721330476,-0.3233108183445419,0.6288642600273827
1970/01/01/03:01:11.460000,1293,71,416000000,camera_frame,0.2654736638069153,-0.0027341325767338276,4.579843997955322,0.8867964659488314,0.00011336021348208272,-0.46216013505399683,-0.00015715278066986602,0,0,0,camera_frame,0.2695229175316299,-2.660870279669325e-07,4.580322440438122,0.6265983218637281,0.32768031875153963,-0.3276801442572894,0.6265986552810111
1970/01/01/03:01:11.662000,1299,71,617000000,camera_frame,0.273070365190506,-0.0027653509750962257,4.586017608642578,0.8842224344024183,0.00012625426192527516,-0.46706596286259583,-0.00023852580295079912,0,0,0,camera_frame,0.2776006028114,-2.8653810590917317e-07,4.586317662119147,0.6243005307503137,0.33203717742375305,-0.3320369870310226,0.6243008884798292
1970/01/01/03:01:11.859000,1305,71,822000000,camera_frame,0.281413733959198,-0.0027496276888996363,4.589450359344482,0.8802913518789764,0.0001171278458328417,-0.4744334089692954,-0.000250083835672121,0,0,0,camera_frame,0.28576122569077655,-3.068504867975719e-07,4.592177733648436,0.62197055605894,0.3363814196590649,-0.3363812131125018,0.6219709377204427
1970/01/01/03:01:12.085000,1312,72,49000000,camera_frame,0.29023277759552,-0.0027692406438291073,4.595991611480713,0.8760300088559531,0.00016071993165503825,-0.4822564744524937,-0.00030100098660667786,0,0,0,camera_frame,0.2940030115089487,-3.270042949754526e-07,4.597901072078081,0.6196083752914335,0.34071290872093973,-0.34071268578397756,0.6196087804780492
1970/01/01/03:01:12.272000,1317,72,224000000,camera_frame,0.2974317967891693,-0.00276482617482543,4.600581645965576,0.8735777868075266,0.0001415157694915723,-0.4866844404523012,-0.0002929016579996269,0,0,0,camera_frame,0.30232366208530204,-3.4697936301952836e-07,4.603486522055739,0.6172139148971056,0.34503159502909675,-0.34503135548478236,0.617214343175367
1970/01/01/03:01:12.484000,1324,72,449000000,camera_frame,0.30649545788764954,-0.002747823018580675,4.60785436630249,0.8694647446121923,0.00012162679570103766,-0.4939949127286234,-0.00026321401473481727,0,0,0,camera_frame,0.31071285585299996,-3.6676130554802455e-07,4.6089395535426165,0.6147862924261801,0.34933884264631787,-0.349338586292914,0.6147867433429829
1970/01/01/03:01:12.751000,1332,72,716000000,camera_frame,0.3177957832813263,-0.0027501052245497704,4.614985466003418,0.8646757232903975,0.00014709913568511653,-0.5023303606056876,-0.00028412643718108284,0,0,0,camera_frame,0.32128587537845704,1.6578354469221068e-06,4.615569590155209,0.6117051320723398,0.35470871176463437,-0.3547066835184569,0.611703956062058
1970/01/01/03:01:13.059000,1341,73,16000000,camera_frame,0.33001747727394104,-0.0027882568538188934,4.624374866485596,0.8599843957359733,0.00017154183969802264,-0.5103202180458488,-0.0002910629958393189,0,0,0,camera_frame,0.3341030852811314,1.6335440939929669e-06,4.62325264491653,0.6079378257514385,0.3611274491241741,-0.36112546290410963,0.6079366460018454
1970/01/01/03:01:13.323000,1349,73,283000000,camera_frame,0.3414960503578186,-0.0027672804426401854,4.630644798278809,0.8550670882490683,0.0001588703128248773,-0.518517265718556,-0.0003074170393770679,0,0,0,camera_frame,0.34488706256479124,-4.43526703142183e-07,4.629424639079753,0.6047399194933997,0.3664552149325545,-0.36645488976638046,0.6047404558867893
1970/01/01/03:01:13.563000,1356,73,527000000,camera_frame,0.3523930609226227,-0.002790742088109255,4.6364240646362305,0.8510771860088571,0.00015178445775292353,-0.5250405319729018,-0.0002005052019387732,0,0,0,camera_frame,0.35574675515422743,1.5929535701619812e-06,4.635381857530269,0.6014893146583762,0.3717687845217608,-0.3717668681986396,0.6014881303207777
1970/01/01/03:01:13.818000,1364,73,783000000,camera_frame,0.3631574213504791,-0.002767320955172181,4.645635604858398,0.8466479308388211,0.00014204613690279157,-0.532153360157384,-0.0002496045742486437,0,0,0,camera_frame,0.36667307406161853,-5.377925962335439e-07,4.641131009583419,0.5981813273392055,0.37706613179174575,-0.37706572612624295,0.5981819706905294
1970/01/01/03:01:14.058000,1371,74,16000000,camera_frame,0.3733707070350647,-0.0027779992669820786,4.650242328643799,0.8414897140172231,0.00012962442648237308,-0.5402730886897286,-0.00018449493465668186,0,0,0,camera_frame,0.3775274403313673,1.5562531421320358e-06,4.646644361015568,0.5948597197824165,0.3822869945173527,-0.38228507672879114,0.5948585442890912
1970/01/01/03:01:14.287000,1378,74,250000000,camera_frame,0.38368675112724304,-0.00278016971424222,4.655385494232178,0.8375103810350495,0.0001811098938973982,-0.5464212627591646,-0.00036395386054203095,0,0,0,camera_frame,0.3864946715565408,1.7873986437599854e-06,4.651111910398206,0.592093403982544,0.38655793525337523,-0.38655581859945704,0.5920920222059367
1970/01/01/03:01:14.530000,1385,74,498000000,camera_frame,0.394151896238327,-0.0028091217391192913,4.6614274978637695,0.8322111369253807,0.0001508494367113903,-0.5544587513627673,-0.0003063642496469686,0,0,0,camera_frame,0.3975801465095675,-6.791466515831956e-07,4.656682254767226,0.5886442989476873,0.3917877323537482,-0.3917872000950479,0.5886450984550677
1970/01/01/03:01:14.787000,1393,74,749000000,camera_frame,0.405050665140152,-0.00276576797477901,4.6677021980285645,0.8280953945294551,0.00012412203235116537,-0.5605871514076306,-0.0002186995782222435,0,0,0,camera_frame,0.40872054933528523,1.00399196867329e-06,4.662202063196812,0.5851489222163249,0.39699006279435267,-0.39699085988226074,0.5851477471900173
1970/01/01/03:01:15.058000,1401,75,17000000,camera_frame,0.41701066493988037,-0.002787631470710039,4.6749749183654785,0.8230341407755637,0.00010803032135315767,-0.5679918226381573,-0.000284365018187499,0,0,0,camera_frame,0.41992302059209885,9.420908497759228e-12,4.667646965016326,0.5815991471804117,0.4021721422546021,-0.4021721422494747,0.5815991471725439
1970/01/01/03:01:15.285000,1408,75,251000000,camera_frame,0.42765888571739197,-0.0027780288364738226,4.68029260635376,0.8174803640544166,0.000125905938837729,-0.575956382284176,-0.0002902400337248865,0,0,0,camera_frame,0.43112627106288504,4.912736883966318e-12,4.673022621955523,0.5779933750402699,0.4073372784439851,-0.40733727844144857,0.5779933750410285
1970/01/01/03:01:15.491000,1414,75,450000000,camera_frame,0.436701238155365,-0.0027842342387884855,4.686890602111816,0.8144551460689473,9.109440219932653e-05,-0.5802264293359282,-0.0003121597327490126,0,0,0,camera_frame,0.44022252013560925,4.909406214892442e-12,4.677413481885019,0.5750610474264714,0.4114666350173557,-0.4114666350143905,0.5750610474290522
1970/01/01/03:01:15.723000,1421,75,683000000,camera_frame,0.44677528738975525,-0.002823214279487729,4.69068717956543,0.8084543802852756,0.00019402077355047778,-0.5885587447008588,-0.0002852886956074412,0,0,0,camera_frame,0.4492391418559485,4.614753024156926e-12,4.681768134265667,0.5721112504613958,0.41555831972855073,-0.4155583197293944,0.5721112504605758
