time,.estimatePose.header.seq,.estimatePose.header.stamp.secs,.estimatePose.header.stamp.nsecs,.estimatePose.header.frame_id,.estimatePose.pose.position.x,.estimatePose.pose.position.y,.estimatePose.pose.position.z,.estimatePose.pose.orientation.x,.estimatePose.pose.orientation.y,.estimatePose.pose.orientation.z,.estimatePose.pose.orientation.w,.truePose.header.seq,.truePose.header.stamp.secs,.truePose.header.stamp.nsecs,.truePose.header.frame_id,.truePose.pose.position.x,.truePose.pose.position.y,.truePose.pose.position.z,.truePose.pose.orientation.x,.truePose.pose.orientation.y,.truePose.pose.orientation.z,.truePose.pose.orientation.w
1970/01/01/03:00:42.461000,526,42,424000000,camera_frame,-0.009269836358726025,-0.0024811693001538515,4.112662315368652,0.9992861426665675,7.29207615010084e-05,-0.037774949329151486,-0.0005029516032762445,0,0,0,camera_frame,-0.006617443647469464,4.900524430695441e-12,4.118714826143865,0.706465321355283,0.030112285255640737,-0.03011228525671222,0.7064653213539063
1970/01/01/03:00:42.735000,534,42,690000000,camera_frame,-0.009069018997251987,-0.0024508836213499308,4.121193885803223,0.9989691620661423,-1.688190535572438e-05,-0.04538872967262963,-0.0006900540384558896,0,0,0,camera_frame,-0.006643945857083428,4.9006354529979035e-12,4.130438639891748,0.706328941443078,0.033157600616919435,-0.03315760061626813,0.7063289414448496
1970/01/01/03:00:42.963000,541,42,924000000,camera_frame,-0.008890606462955475,-0.0024734206963330507,4.128071308135986,0.9984122417803762,5.2636911989467576e-05,-0.056329322343871946,1.1692702983739772e-05,0,0,0,camera_frame,-0.006552652328257453,4.900524430695441e-12,4.14215091818202,0.7061793471680701,0.036204000251962756,-0.0362040002531445,0.7061793471666419
1970/01/01/03:00:43.224000,549,43,192000000,camera_frame,-0.009132190607488155,-0.0024868103209882975,4.141254425048828,0.9984379069525046,9.919967315950382e-06,-0.05587219234812861,-0.0002097238892236569,0,0,0,camera_frame,-0.006343546659001999,4.900746475300366e-12,4.153850597061758,0.7060165326205594,0.039251186800189325,-0.03925118679959049,0.7060165326223197
1970/01/01/03:00:43.456000,556,43,424000000,camera_frame,-0.008587737567722797,-0.002477033296599984,4.160151958465576,0.998255698657835,-3.6021145926111174e-05,-0.059037324813131876,-0.00039125253148199245,0,0,0,camera_frame,-0.006016619253381742,4.9006354529979035e-12,4.165536611847049,0.7058404620059375,0.04229943493982881,-0.04229943494111911,0.7058404620044658
1970/01/01/03:00:43.715000,564,43,690000000,camera_frame,-0.008375559002161026,-0.002509873826056719,4.172452926635742,0.9982196731298051,2.6349466431558783e-05,-0.05964454637487121,0.00010756424348648765,0,0,0,camera_frame,-0.005571867156273457,4.900524430695441e-12,4.177207896909364,0.7056511344497627,0.045348389701894365,-0.04534838970135074,0.7056511344515096
1970/01/01/03:00:43.984000,572,43,957000000,camera_frame,-0.007670925464481115,-0.0025026604998856783,4.179434776306152,0.9973200883688506,1.9527388408264554e-05,-0.07316174056089388,2.5937035902185727e-05,0,0,0,camera_frame,-0.005009294389460452,4.900524430695441e-12,4.18886338587583,0.7054485078437,0.048398375820818504,-0.04839837582221526,0.7054485078421923
1970/01/01/03:00:44.236000,579,44,190000000,camera_frame,-0.007362966425716877,-0.002503014402464032,4.183313846588135,0.997028520906767,2.0251545462706005e-05,-0.07703242780582331,-0.0003649036585843591,0,0,0,camera_frame,-0.0043289117727326794,4.9006354529979035e-12,4.200502011659273,0.7052325875507672,0.05144897914685687,-0.05144897914637127,0.7052325875524982
1970/01/01/03:00:44.491000,587,44,457000000,camera_frame,-0.006390789058059454,-0.0025117925833910704,4.200115203857422,0.9966037087653039,6.326421384852279e-05,-0.0823455011557046,-0.0005119690385752487,0,0,0,camera_frame,-0.003530737234880397,4.900746475300366e-12,4.212122706545005,0.7050033242879905,0.054500575628918864,-0.05450057563041968,0.7050033242864545
1970/01/01/03:00:44.760000,595,44,724000000,camera_frame,-0.005257560405880213,-0.0025355881080031395,4.220071315765381,0.9966327684297561,2.892723604584949e-05,-0.0819946483349493,4.122721201407827e-05,0,0,0,camera_frame,-0.0026147956487315464,4.900746475300366e-12,4.223724402127395,0.7047607312652908,0.057552685994921866,-0.05755268599449724,0.7047607312670033
1970/01/01/03:00:44.987000,602,44,958000000,camera_frame,-0.004478338174521923,-0.0025391816161572933,4.229828357696533,0.9966489767233302,3.233408682202935e-05,-0.08179598153925703,-0.0004832751547217074,0,0,0,camera_frame,-0.0015811217998078038,4.9006354529979035e-12,4.23530603001083,0.7045047652340889,0.06060557534927685,-0.06060557535083903,0.7045047652325981
1970/01/01/03:00:45.237000,609,45,190000000,camera_frame,-0.0032299249432981014,-0.0025220601819455624,4.235642433166504,0.9962475068072614,5.694468197788506e-05,-0.08654973962875154,-0.00021096875149003133,0,0,0,camera_frame,-0.0004391632113780663,4.900746475300366e-12,4.246775920235052,0.7042376221509253,0.06363467251525952,-0.06363467251497475,0.7042376221524934
1970/01/01/03:00:45.516000,618,45,490000000,camera_frame,-0.0016824546037241817,-0.0025702035054564476,4.246143341064453,0.9956487552506122,3.790952578912195e-05,-0.09318468626323344,-0.0004110678741426677,0,0,0,camera_frame,0.0008392210289190742,4.900746475300366e-12,4.25840481193889,0.7039527505095711,0.06671225562733053,-0.06671225562892408,0.7039527505081745
1970/01/01/03:00:45.751000,625,45,724000000,camera_frame,-0.0005406413110904396,-0.0025658172089606524,4.2580389976501465,0.9948006961358241,1.2019184502911267e-05,-0.10184081017007743,-0.0001555863788253433,0,0,0,camera_frame,0.0022201458876125483,4.900524430695441e-12,4.269874711584275,0.7036578648361287,0.06975391926727878,-0.06975391926702239,0.7036578648377377
1970/01/01/03:00:46.024000,633,45,991000000,camera_frame,0.0009170117555186152,-0.002578884828835726,4.274847030639648,0.9945131357046204,3.2431017852215205e-05,-0.10461164354038642,-0.00016091914602122707,0,0,0,camera_frame,0.003729773139590697,4.900746475300366e-12,4.281410518836154,0.703347591212864,0.072815973081854,-0.07281597308347545,0.7033475912115653
1970/01/01/03:00:46.290000,641,46,258000000,camera_frame,0.0029883726965636015,-0.0025752915535122156,4.286988735198975,0.9944761917312293,2.1123367371886917e-05,-0.10496222723452481,-0.00018570816540140387,0,0,0,camera_frame,0.0053508508451344874,4.900746475300366e-12,4.292875876591815,0.7030258693363025,0.07585925813432193,-0.07585925813595598,0.7030258693350543
1970/01/01/03:00:46.515000,648,46,490000000,camera_frame,0.004466252867132425,-0.0025728216860443354,4.295338153839111,0.9937439975820789,4.546581405403157e-05,-0.11168125612540464,-0.00040278120704325846,0,0,0,camera_frame,0.007088827722367389,4.900746475300366e-12,4.3043148629661925,0.7026908222264424,0.07890252441739173,-0.07890252441903746,0.702690822225246
1970/01/01/03:00:46.788000,656,46,758000000,camera_frame,0.0060682217590510845,-0.0025901952758431435,4.308521270751953,0.9930830537786045,4.7024730177278134e-05,-0.11741395391325342,-9.753405828646275e-05,0,0,0,camera_frame,0.008943603666464933,4.900524430695441e-12,4.315726420224797,0.7023424365816598,0.08194572458157053,-0.08194572458322068,0.7023424365805255
1970/01/01/03:00:47.062000,664,47,24000000,camera_frame,0.008306502364575863,-0.002573020989075303,4.31622314453125,0.9928809125236199,1.785174829726872e-05,-0.11911080290820669,-0.0003314485498869119,0,0,0,camera_frame,0.010915070749370861,4.900524430695441e-12,4.3271094913908374,0.7019807012334265,0.08498879394623526,-0.08498879394788637,0.7019807012323593
1970/01/01/03:00:47.286000,671,47,258000000,camera_frame,0.009773760102689266,-0.002578479005023837,4.325459003448486,0.9919450333133287,1.5425631697351725e-06,-0.12666894206977694,-0.00017319804591509486,0,0,0,camera_frame,0.013003113141975544,4.900746475300366e-12,4.3384630201383985,0.701605608006799,0.08803164666163249,-0.0880316466632761,0.7016056080058107
1970/01/01/03:00:47.558000,679,47,524000000,camera_frame,0.01250648032873869,-0.0025971541181206703,4.340275287628174,0.9921687054494742,2.958599224230344e-05,-0.12490469221553745,-0.0002773335996659331,0,0,0,camera_frame,0.015207603665263195,4.900746475300366e-12,4.349785951887268,0.7012171661001376,0.09107406857595139,-0.09107406857758324,0.7012171660992338
1970/01/01/03:00:47.823000,687,47,790000000,camera_frame,0.01484067551791668,-0.0026109637692570686,4.356412410736084,0.9909337123962619,2.413645669897784e-05,-0.13435154879349762,-0.00019593565888445383,0,0,0,camera_frame,0.01752840188508613,4.900746475300366e-12,4.361077234610697,0.7008153843728662,0.09411587021706465,-0.09411587021866454,0.7008153843720755
1970/01/01/03:00:48.057000,694,48,24000000,camera_frame,0.01730375364422798,-0.0026116149965673685,4.3691182136535645,0.9908808678641388,5.7694446957704436e-05,-0.13474059789116466,-0.0002713891914515199,0,0,0,camera_frame,0.01996535554511444,4.900524430695441e-12,4.372335818631784,0.7004002654176262,0.09715692565762082,-0.09715692565918674,0.7004002654169499
1970/01/01/03:00:48.319000,702,48,290000000,camera_frame,0.01952085644006729,-0.0026341984048485756,4.37608003616333,0.9901989460606767,4.877986976361023e-05,-0.13966369732331,-0.00031062973474528245,0,0,0,camera_frame,0.0225183042337658,4.900746475300366e-12,4.38356065587916,0.699971799369032,0.1001972059905725,-0.10019720599210145,0.6999717993684736
1970/01/01/03:00:48.558000,709,48,524000000,camera_frame,0.021772654727101326,-0.0026226777117699385,4.379184722900391,0.9889312759473666,5.8754594711787934e-05,-0.14837427780695306,-4.1064292577163904e-05,0,0,0,camera_frame,0.025187082583854666,4.900746475300366e-12,4.3947506989656855,0.6995299703190168,0.10323672130409178,-0.10323672130556945,0.6995299703185941
1970/01/01/03:00:48.822000,717,48,790000000,camera_frame,0.025124020874500275,-0.002647004323080182,4.389340877532959,0.988264913241859,1.4777666916365507e-05,-0.15274961714317717,-0.00012449616170958958,0,0,0,camera_frame,0.027970984379874476,4.900746475300366e-12,4.405904900220531,0.6990746409929913,0.1062762735542973,-0.10627627355574373,0.6990746409926748
1970/01/01/03:00:49.095000,725,49,57000000,camera_frame,0.02801876701414585,-0.002639389131218195,4.412893295288086,0.9886298907600487,-2.080964365773454e-05,-0.15036932331696584,-7.258051170938207e-05,0,0,0,camera_frame,0.030841217315598024,4.991340674109779e-12,4.417022076495874,0.6986001585147773,0.10935181079038399,-0.10935181078758523,0.698600158515204
1970/01/01/03:00:49.321000,732,49,290000000,camera_frame,0.030597200617194176,-0.0026529659517109394,4.424600124359131,0.9873209001245254,2.0825642144834375e-05,-0.1587364163237039,-0.0004357479744272416,0,0,0,camera_frame,0.0336997320957078,5.006661751849606e-12,4.428057056366491,0.6981055606042662,0.11246611156901325,-0.11246611156777007,0.6981055606072589
1970/01/01/03:00:49.593000,740,49,557000000,camera_frame,0.03348548710346222,-0.002638214034959674,4.4356231689453125,0.9871122345518136,2.5386234329165322e-05,-0.16002898590478515,-0.00039927928901841103,0,0,0,camera_frame,0.036557811483569236,4.99977836909693e-12,4.439138440371265,0.6975878572949705,0.1156338244403698,-0.11563382443716863,0.6975878572953658
1970/01/01/03:00:49.855000,748,49,824000000,camera_frame,0.03681015968322754,-0.0026632314547896385,4.440207481384277,0.9857382783819585,0.0001027369813294512,-0.1682854235519673,-0.00022846798492848368,0,0,0,camera_frame,0.039380031912922484,5.020206472750033e-12,4.450134570181142,0.6970525862064004,0.1188178945317509,-0.11881789453022641,0.6970525862095445
1970/01/01/03:00:50.088000,755,50,57000000,camera_frame,0.03882759436964989,-0.002683063503354788,4.444900035858154,0.9843407534867814,7.501039086286339e-05,-0.17627581949039445,-0.0003329587157883893,0,0,0,camera_frame,0.04217596348110871,5.008216064084081e-12,4.461087286170242,0.696497322816092,0.12203064906074497,-0.12203064905713928,0.6964973228164794
1970/01/01/03:00:50.357000,763,50,324000000,camera_frame,0.04173737019300461,-0.0026545629370957613,4.4607110023498535,0.9843296190285397,1.1449060139715543e-05,-0.1763383128362137,-1.995311657493594e-05,0,0,0,camera_frame,0.04494398851053515,5.03597163969971e-12,4.471995013766547,0.695921604834657,0.1252721833541619,-0.125272183352328,0.6959216048379137
1970/01/01/03:00:50.616000,771,50,590000000,camera_frame,0.04497307911515236,-0.002686143619939685,4.4771270751953125,0.9834071709198329,3.4216092419816374e-05,-0.18141166354974758,-0.0003786037808598946,0,0,0,camera_frame,0.04768249155541619,5.019096249725408e-12,4.482856145046,0.6953249526916476,0.12854263948056063,-0.12854263947652997,0.6953249526920026
1970/01/01/03:00:50.856000,778,50,824000000,camera_frame,0.04719642922282219,-0.0026893489994108677,4.4902262687683105,0.9828331802573654,2.6976161204774353e-05,-0.18449607489457068,-0.00037068312164314663,0,0,0,camera_frame,0.050539337592942914,1.0184963983306261e-11,4.493669160659948,0.6947151718461391,0.13179783981961296,-0.1317979782488785,0.6947153750675029
1970/01/01/03:00:51.130000,786,51,90000000,camera_frame,0.05096949636936188,-0.0026900991797447205,4.497250080108643,0.9815295551934482,6.760849426281566e-05,-0.19131040142169023,-0.0002408707432981675,0,0,0,camera_frame,0.053869567286714076,6.290984349011097e-07,4.504434803527364,0.6941116594957103,0.13493616043500972,-0.13493789375440335,0.6941131043196734
1970/01/01/03:00:51.382000,794,51,357000000,camera_frame,0.05442124977707863,-0.0026960892137140036,4.506333351135254,0.9809189582451234,-7.84440741203885e-06,-0.19441665339905376,-0.00040270942288002696,0,0,0,camera_frame,0.05734319173991133,6.270709864697466e-07,4.515151594482497,0.6934965880186096,0.13806238134302184,-0.13806411913438357,0.6934980607558232
1970/01/01/03:00:51.626000,801,51,590000000,camera_frame,0.05789672210812569,-0.0027179366443306208,4.516050338745117,0.9801482502809928,5.3084465312349736e-05,-0.198265667198267,-0.000360365889132651,0,0,0,camera_frame,0.06093107512206965,6.253288269419954e-07,4.525819096660893,0.6928672376379912,0.14118677522670936,-0.1411885173636888,0.6928687379826178
1970/01/01/03:00:51.891000,809,51,857000000,camera_frame,0.061809394508600235,-0.0027047365438193083,4.526854991912842,0.9789430894030199,1.8591994679998404e-05,-0.2041328491422006,-0.00045526420494972054,0,0,0,camera_frame,0.06463148734491087,6.238723602169927e-07,4.536436219457226,0.6922235172350425,0.14430971101856438,-0.14431145737857312,0.6922250448819065
1970/01/01/03:00:52.161000,817,52,124000000,camera_frame,0.0657387301325798,-0.0027042480651289225,4.538432598114014,0.9781105120069176,2.8947659129035595e-05,-0.20808538847855904,-0.0005445781172994942,0,0,0,camera_frame,0.06844411237241015,6.227023079397043e-07,4.5470018731376545,0.6915654226376321,0.14743111273000453,-0.14743286319363355,0.6915669772782339
1970/01/01/03:00:52.398000,824,52,358000000,camera_frame,0.06917589157819748,-0.0027260519564151764,4.550993919372559,0.977726754501453,6.561656748819693e-05,-0.20988169934975626,-0.0002480011695516412,0,0,0,camera_frame,0.07236862594199525,6.218193502327551e-07,4.5575149708221865,0.6908929504057535,0.15055090307941893,-0.15055265753048533,0.6908945317283334
1970/01/01/03:00:52.654000,832,52,624000000,camera_frame,0.07344019412994385,-0.002761112991720438,4.560957908630371,0.9765772826947674,7.689894172375529e-05,-0.21516641241006149,-0.0004690220042079851,0,0,0,camera_frame,0.07640469546020656,6.212241283609643e-07,4.567974428738321,0.6902060978623882,0.1536690034894003,-0.15367076181499364,0.6902077055519952
1970/01/01/03:00:52.888000,839,52,859000000,camera_frame,0.0774771049618721,-0.0027567355427891016,4.570598125457764,0.9753110319523687,4.116046112892622e-05,-0.22083526272076348,-0.0004195198129127373,0,0,0,camera_frame,0.08051910268179505,5.38173775543882e-07,4.57829765133969,0.6895104264141773,0.15676087359091434,-0.15676254834068146,0.6895120766272975
1970/01/01/03:00:53.161000,847,53,124000000,camera_frame,0.08184393495321274,-0.0027697477489709854,4.584710121154785,0.9743461742316205,8.133263055668681e-05,-0.22505400252337085,-0.00047126788390768965,0,0,0,camera_frame,0.0848093841456323,6.184027629974054e-07,4.588728102919385,0.6887891884763051,0.15990005074039595,-0.15990181569150966,0.6887908513837347
1970/01/01/03:00:53.419000,855,53,390000000,camera_frame,0.08609987050294876,-0.0027326401323080063,4.592416763305664,0.9729436929994129,3.6097484850848506e-05,-0.2310419039159605,-0.0004556144465556516,0,0,0,camera_frame,0.08916607403975217,6.104858949473879e-07,4.59902013039957,0.6880582775644013,0.1630164083298835,-0.1630181741557378,0.6880599771715133
1970/01/01/03:00:53.659000,862,53,624000000,camera_frame,0.08977396786212921,-0.0027523296885192394,4.597118854522705,0.9719110216766637,4.1417968314234344e-05,-0.2353483708032372,-0.0003295272943112861,0,0,0,camera_frame,0.09361836810118075,6.025683507715485e-07,4.609254099410734,0.6873118162415319,0.1661354277237873,-0.16613719413059044,0.6873135526353423
1970/01/01/03:00:53.927000,870,53,891000000,camera_frame,0.094502754509449,-0.002761040348559618,4.606140613555908,0.9703714010371669,8.899253357299532e-05,-0.24161788010994933,-0.00036897245022259734,0,0,0,camera_frame,0.09816596775239832,5.946528105482685e-07,4.6194288490578295,0.6865497300857724,0.1692570579316575,-0.16925882462345004,0.6865515033459331
1970/01/01/03:00:54.015000,873,53,990000000,camera_frame,0.09649811685085297,-0.002768529113382101,4.611423492431641,0.9708650654580561,9.26957709661189e-05,-0.2396266825078998,-0.0002628894766987209,0,0,0,camera_frame,0.09601787477731705,-0.0027636089362204075,4.609747409820557,0.9707792197556583,8.641147282145798e-05,-0.23997419033027645,-0.00029495589674804665
1970/01/01/03:00:54.059000,874,54,24000000,camera_frame,0.09721110761165619,-0.00273080263286829,4.612176418304443,0.9701424956139212,-2.1451685802331846e-05,-0.2425347697762844,-0.0006505331527202514,0,0,0,camera_frame,0.10001122216214853,3.5904612616377563e-12,4.623481315552864,0.6862418283079476,0.17050558084989548,-0.17050558084665723,0.6862418282790326
1970/01/01/03:00:54.295000,881,54,258000000,camera_frame,0.1012767106294632,-0.0027603425551205873,4.625889301300049,0.9695359425184314,6.954313670784735e-05,-0.24494856947698193,-0.0004996396992442603,0,0,0,camera_frame,0.10469176237787552,3.560929329182727e-12,4.633571212257991,0.6854577737577051,0.17363075884009252,-0.1736307588363523,0.685457773729102
1970/01/01/03:00:54.521000,888,54,491000000,camera_frame,0.10558764636516571,-0.00276181660592556,4.640531539916992,0.9687118603550877,6.01535105721925e-05,-0.2481878777793471,-0.00032451860338675043,0,0,0,camera_frame,0.10939128844482829,8.1990420452982e-08,4.643442271592944,0.6846705995257134,0.176709375253468,-0.17670923453290374,0.6846705874166236
1970/01/01/03:00:54.793000,896,54,757000000,camera_frame,0.11088258028030396,-0.0027776204515248537,4.652465343475342,0.9677433143474952,8.877350243247789e-05,-0.25193809741561496,-0.0002544122454500107,0,0,0,camera_frame,0.11433614153142985,3.502309553482519e-12,4.653563800922933,0.6838421810378118,0.17988849727939393,-0.17988849727464393,0.6838421810098296
1970/01/01/03:00:55.064000,904,55,24000000,camera_frame,0.1163664236664772,-0.0028017463628202677,4.659839630126953,0.966138930226352,5.421395529722581e-05,-0.25802217967652574,-0.0003454806826251558,0,0,0,camera_frame,0.11929929821526558,3.4727776210274897e-12,4.66346415832332,0.683010494679197,0.1830209391789407,-0.1830209391736832,0.6830104946515243
1970/01/01/03:00:55.322000,912,55,290000000,camera_frame,0.12118306756019592,-0.002804217394441366,4.6646647453308105,0.9641336995899958,4.4016973092976694e-05,-0.2654168276390026,-0.0003390921137263789,0,0,0,camera_frame,0.12435595961598413,3.4432456885724605e-12,4.673298999230861,0.682162783181736,0.1861556801751912,-0.18615568016942477,0.6821627831543718
1970/01/01/03:00:55.553000,919,55,524000000,camera_frame,0.1258826106786728,-0.0028126284014433622,4.668349742889404,0.9627918743344939,0.00016166929058752006,-0.2702438714511853,-0.00017470428729613176,0,0,0,camera_frame,0.1295057566315936,3.4139358007223564e-12,4.6830671531715105,0.6812989729943424,0.1892926554742044,-0.18929265546792762,0.6812989729672861
1970/01/01/03:00:55.823000,927,55,790000000,camera_frame,0.1312825232744217,-0.0028045978397130966,4.678804874420166,0.9621074997317285,8.925709970272298e-05,-0.27267022884367415,-0.0003119222188583518,0,0,0,camera_frame,0.134748308748216,3.3850700020821023e-12,4.692767448796693,0.6804189908647753,0.19243179802222748,-0.1924317980154393,0.6804189908380267
1970/01/01/03:00:56.055000,934,56,25000000,camera_frame,0.13610945641994476,-0.0028250166215002537,4.694921493530273,0.9610353135495547,9.659162868784734e-05,-0.27642538486816565,-0.0003512566764119833,0,0,0,camera_frame,0.14008322403624962,3.355760114231998e-12,4.702398713896668,0.6795227638856863,0.19557303848064955,-0.19557303847334895,0.6795227638592443
1970/01/01/03:00:56.326000,942,56,291000000,camera_frame,0.14228960871696472,-0.0028449278324842453,4.71314811706543,0.9607399610284058,8.667780923576128e-05,-0.27745038106066616,-7.6284898590797e-05,0,0,0,camera_frame,0.14551009906518686,3.326894315591744e-12,4.711959775453932,0.6786102195426977,0.19871630519788774,-0.1987163051900741,0.6786102195165623
1970/01/01/03:00:56.593000,950,56,557000000,camera_frame,0.14790843427181244,-0.002822193317115307,4.719986915588379,0.9582628610444709,7.565636349878872e-05,-0.2858882846423549,-0.00041487736943554077,0,0,0,camera_frame,0.15102851873659814,3.298250561556415e-12,4.7214494600571175,0.6776812857598322,0.2018615241943982,-0.2018615241860708,0.677681285734003
1970/01/01/03:00:56.820000,957,56,791000000,camera_frame,0.15304650366306305,-0.0028166798874735832,4.726742267608643,0.9570659276930741,7.88357460714036e-05,-0.28987015320182846,-0.0003132358043914865,0,0,0,camera_frame,0.1566380563127445,3.270050896730936e-12,4.7308665937274235,0.6767358909538224,0.2050086191212985,-0.20500861911245696,0.6767358909282988
1970/01/01/03:00:57.085000,965,57,57000000,camera_frame,0.15858113765716553,-0.0028383764438331127,4.73309850692749,0.9559368215385283,4.5828853859881105e-05,-0.2935722996324717,-0.00030986292809460653,0,0,0,camera_frame,0.16233827327414874,3.241851231905457e-12,4.740210002322481,0.6757739640838618,0.20815751123937998,-0.2081575112300242,0.6757739640586438
1970/01/01/03:00:57.361000,973,57,324000000,camera_frame,0.1651001125574112,-0.0028315449599176645,4.739277362823486,0.9540657820579624,2.483372537087677e-05,-0.2995970470214199,-0.00030381813605036983,0,0,0,camera_frame,0.16816928656248545,4.901892136643937e-07,4.749479095202489,0.6747977683287237,0.2112961701286642,-0.21129791124826303,0.6748000393076854
1970/01/01/03:00:57.583000,980,57,558000000,camera_frame,0.17016759514808655,-0.00286093819886446,4.745826721191406,0.9523767830689988,8.899732676901118e-05,-0.3049235067303062,-0.00033195468679064484,0,0,0,camera_frame,0.17402623365607117,-1.4977177476005465e-06,4.75852641377783,0.6738262755486124,0.21437559995325883,-0.21437473323952624,0.6738284101115416
1970/01/01/03:00:57.855000,988,57,824000000,camera_frame,0.17657773196697235,-0.0028521213680505753,4.760645866394043,0.9520598961787972,0.00010369337747039741,-0.30591150040303194,-0.0003118603328481591,0,0,0,camera_frame,0.18017084135190886,2.8601125661165128e-06,4.7677908852704025,0.672806023408501,0.217553984558945,-0.2175527401795092,0.672809872035297
1970/01/01/03:00:58.092000,995,58,57000000,camera_frame,0.1821659803390503,-0.00285920687019825,4.770427703857422,0.9497847690231643,5.471016198489743e-05,-0.31290390679807656,-0.00018614218568750745,0,0,0,camera_frame,0.1862039083451172,3.4918734570510424e-12,4.776685337283007,0.6718038019275644,0.22063465670463198,-0.22063465670699922,0.6718038018918052
1970/01/01/03:00:58.357000,1003,58,324000000,camera_frame,0.18882769346237183,-0.0028362134471535683,4.783973693847656,0.9493847214807128,0.00011876146830206813,-0.3141154134173545,-0.00037890414014743007,0,0,0,camera_frame,0.1925190781818727,1.450344661035885e-06,4.785787731525909,0.6707510327912906,0.22381666854297724,-0.22381452712242322,0.6707504814315873
