time,.estimatePose.header.seq,.estimatePose.header.stamp.secs,.estimatePose.header.stamp.nsecs,.estimatePose.header.frame_id,.estimatePose.pose.position.x,.estimatePose.pose.position.y,.estimatePose.pose.position.z,.estimatePose.pose.orientation.x,.estimatePose.pose.orientation.y,.estimatePose.pose.orientation.z,.estimatePose.pose.orientation.w,.truePose.header.seq,.truePose.header.stamp.secs,.truePose.header.stamp.nsecs,.truePose.header.frame_id,.truePose.pose.position.x,.truePose.pose.position.y,.truePose.pose.position.z,.truePose.pose.orientation.x,.truePose.pose.orientation.y,.truePose.pose.orientation.z,.truePose.pose.orientation.w
1970/01/01/03:03:09.782000,4954,189,759000000,camera_frame,-0.0037979385815560818,-0.003785681677982211,7.797128200531006,0.9999957863033536,-9.2588031260178e-06,-0.0006576896007439836,-0.0028274961009941424,0,0,0,camera_frame,1.119690459442051e-09,4.902522832139766e-12,7.792340000003376,0.7071067811862993,-1.954122443981892e-09,1.9527462360450126e-09,0.7071067811867957
1970/01/01/03:03:11.985000,5020,191,958000000,camera_frame,-0.003786137793213129,-0.003848318476229906,7.868130207061768,0.999996897025713,-4.380161542094764e-05,0.0024373325092210325,0.0005132549108861317,0,0,0,camera_frame,1.1372232635084059e-09,4.902966921349616e-12,7.8936566000031245,0.7071067811853045,-1.980532697285794e-09,1.9824283917231134e-09,0.7071067811877906
1970/01/01/03:03:14.188000,5086,194,158000000,camera_frame,-0.003908790647983551,-0.0039009088650345802,8.008572578430176,0.9999999595738327,-3.316972013490623e-05,-0.000255943894966164,0.0001193516870155226,0,0,0,camera_frame,1.1524652163822318e-09,4.902078742929916e-12,7.994973200002873,0.7071067811862993,-2.0102753061675905e-09,2.0088990982288964e-09,0.7071067811867957
1970/01/01/03:03:16.354000,5151,196,324000000,camera_frame,-0.0038124516140669584,-0.0037901645991951227,8.092147827148438,0.9999429872267125,-1.7676403354100694e-05,0.005921273577109807,-0.008885972253411154,0,0,0,camera_frame,1.169818428976324e-09,4.902966921349616e-12,8.096012600002622,0.7071067811862993,-2.0376987969705554e-09,2.036322589030716e-09,0.7071067811867957
1970/01/01/03:03:18.553000,5217,198,524000000,camera_frame,-0.003967727534472942,-0.003989348653703928,8.178531646728516,0.9999988830868517,-5.90657803986929e-06,0.0006837543096661783,0.0013290109877342365,0,0,0,camera_frame,1.1852399733011258e-09,4.902966921349616e-12,8.19760640000237,0.7071067811862993,-2.066428168270874e-09,2.06505196033047e-09,0.7071067811867957
1970/01/01/03:03:20.744000,5283,200,724000000,camera_frame,-0.004034246318042278,-0.0039714486338198185,8.319172859191895,0.9999655227989952,-2.8172436536620746e-05,-0.00010167828659176074,-0.008303136827247051,0,0,0,camera_frame,1.2027727773433545e-09,4.902522832139766e-12,8.298923000002118,0.7071067811853045,-2.092838421477742e-09,2.0947341159159885e-09,0.7071067811877906
1970/01/01/03:03:22.946000,5349,202,925000000,camera_frame,-0.0040731667540967464,-0.0040238103829324245,8.374417304992676,0.999986510038057,-4.772783278631327e-06,-0.00012578796166580583,-0.005192677201221815,0,0,0,camera_frame,1.2180147301768169e-09,4.903411010559466e-12,8.400239600001866,0.7071067811862993,-2.1225810302405927e-09,2.1212048222985335e-09,0.7071067811867957
1970/01/01/03:03:25.151000,5415,205,124000000,camera_frame,-0.004161956254392862,-0.00411685835570097,8.521330833435059,0.9999953360749149,-1.7917022343894948e-05,-0.002260457893752975,-0.0020537374489033454,0,0,0,camera_frame,1.235547534198685e-09,4.902966921349616e-12,8.501556200001614,0.7071067811853045,-2.1489912833897067e-09,2.1508869778317102e-09,0.7071067811877906
1970/01/01/03:03:27.319000,5480,207,291000000,camera_frame,-0.00413529621437192,-0.004130620509386063,8.583623886108398,0.9999921692739797,0.00011109138206017404,0.003951544130527074,-0.0001853332390335871,0,0,0,camera_frame,1.2507894870217606e-09,4.903411010559466e-12,8.602872800001363,0.7071067811862993,-2.178733892133393e-09,2.1773576841900722e-09,0.7071067811867957
1970/01/01/03:03:29.519000,5546,209,491000000,camera_frame,-0.0042449901811778545,-0.004244809038937092,8.713301658630371,0.9999998905030029,-6.014689422572803e-05,-0.00027961443622114533,0.0003703945201561666,0,0,0,camera_frame,1.2683222910279277e-09,4.903411010559466e-12,8.70418940000111,0.7071067811853045,-2.205144145237109e-09,2.207039839677068e-09,0.7071067811877906
1970/01/01/03:03:31.715000,5612,211,691000000,camera_frame,-0.004276506137102842,-0.004287050571292639,8.805486679077148,0.9999852939221092,4.481920869922053e-05,-0.00044307195832101143,0.005404962348719322,0,0,0,camera_frame,1.2835642438355111e-09,4.902966921349616e-12,8.80550600000086,0.7071067811862993,-2.2348867539264305e-09,2.23351054598261e-09,0.7071067811867957
1970/01/01/03:03:33.924000,5678,213,891000000,camera_frame,-0.004358483944088221,-0.004331241827458143,8.908777236938477,0.9999980087998375,-8.610509821670698e-06,-0.0018125105343453948,-0.0008349417836644116,0,0,0,camera_frame,1.3010970478269693e-09,4.902966921349616e-12,8.906822600000607,0.7071067811853045,-2.2612970069714537e-09,2.263192701413444e-09,0.7071067811877906
1970/01/01/03:03:36.116000,5744,216,91000000,camera_frame,-0.0043947999365627766,-0.0044501409865915775,9.016968727111816,0.9999805073300818,-9.719400556154846e-05,0.00025168589585028564,0.0062379617991235115,0,0,0,camera_frame,1.3163390006174973e-09,4.902966921349616e-12,9.008139200000354,0.7071067811862993,-2.2910396156146176e-09,2.2896634076673972e-09,0.7071067811867957
1970/01/01/03:03:38.285000,5809,218,258000000,camera_frame,-0.004434243310242891,-0.0043945093639194965,9.113044738769531,0.9999956220133766,5.472644357023487e-05,-0.0018335090445949144,-0.002321896569616471,0,0,0,camera_frame,1.3338718045923494e-09,4.902966921349616e-12,9.109455800000104,0.7071067811853045,-2.317449868601449e-09,2.3193455630455644e-09,0.7071067811877906
1970/01/01/03:03:40.483000,5875,220,458000000,camera_frame,-0.00456354022026062,-0.004470005631446838,9.213692665100098,0.9999472216878461,4.551958501358339e-05,-0.010267850509179598,-0.0003507315869162474,0,0,0,camera_frame,1.3491137573650181e-09,4.902966921349616e-12,9.210772399999852,0.7071067811862993,-2.347192477186998e-09,2.345816269240893e-09,0.7071067811867957
1970/01/01/03:03:42.685000,5941,222,658000000,camera_frame,-0.004528554622083902,-0.004560164175927639,9.32443904876709,0.9999994854431523,-8.61417635605994e-06,-0.00026931951208800537,0.0009780113633471375,0,0,0,camera_frame,1.3666465613275302e-09,4.902966921349616e-12,9.312088999999599,0.7071067811853045,-2.3736027301264798e-09,2.3754984245739207e-09,0.7071067811877906
1970/01/01/03:03:44.887000,6007,224,858000000,camera_frame,-0.004443807061761618,-0.0044737146236002445,9.399622917175293,0.9998958761451364,-2.6973517033781722e-05,0.014057596708781228,-0.003258851815090556,0,0,0,camera_frame,1.3818885140913915e-09,4.903411010559466e-12,9.413405599999349,0.7071067811862993,-2.4033453386926265e-09,2.4019691307464943e-09,0.7071067811867957
1970/01/01/03:03:47.089000,6073,227,59000000,camera_frame,-0.004633162636309862,-0.0046193599700927734,9.544401168823242,0.9999935811872723,-2.9336123828626035e-05,0.003292225395299811,-0.0014134976450760825,0,0,0,camera_frame,1.3994213180505762e-09,4.902966921349616e-12,9.514722199999097,0.7071067811853045,-2.4297555916217824e-09,2.431651286068799e-09,0.7071067811877906
1970/01/01/03:03:49.248000,6138,229,224000000,camera_frame,-0.004659075755625963,-0.004688411485403776,9.587419509887695,0.9999950687881208,-3.823110970042924e-05,0.002748072910444242,0.0015195502961443876,0,0,0,camera_frame,1.4146782575474492e-09,4.902966921349616e-12,9.615992599998846,0.7071067811853045,-2.4571790820982868e-09,2.4590747765455367e-09,0.7071067811877906
1970/01/01/03:03:50.781000,6184,230,758000000,camera_frame,-0.004713406786322594,-0.004622934851795435,9.719650268554688,0.9999746702815013,-1.933288463237596e-06,0.002034782368205689,-0.006820443708374613,0,0,0,camera_frame,-0.004718281794339418,-0.004773234482854605,9.719082832336426,0.9999978260826328,3.607678957512233e-05,-0.0014601059791748989,0.0014881596028052814
1970/01/01/03:03:53.683000,6271,233,658000000,camera_frame,-0.0047477129846811295,-0.004740643315017223,9.790027618408203,0.9999986614352161,4.868824155965771e-06,0.000519238385126838,-0.0015516106374179035,0,0,0,camera_frame,1.448725099638596e-09,4.902966921349616e-12,9.820658599998337,0.7071067811862993,-2.515651061529869e-09,2.514274853578797e-09,0.7071067811867957
1970/01/01/03:03:55.886000,6337,235,858000000,camera_frame,-0.004810538608580828,-0.0048292940482497215,9.957261085510254,0.9999864390509262,1.145323267080726e-05,0.0022521607867537134,-0.004695674058345683,0,0,0,camera_frame,1.4642065076549399e-09,4.903411010559466e-12,9.922344799998084,0.7071067811862993,-2.544380432433041e-09,2.5430042244817318e-09,0.7071067811867957
1970/01/01/03:03:57.613000,6389,237,591000000,camera_frame,-0.00484910374507308,-0.0048646773211658,10.025214195251465,0.9999981192911838,2.569915668069649e-05,-0.0001413280862360494,0.0019341096196522514,0,0,0,camera_frame,-0.004845865070819855,-0.004866843577474356,10.024855613708496,0.9999948200238705,-4.147932334572524e-05,-0.0018528804406091148,-0.0026315468768885234
1970/01/01/03:04:00.286000,6469,240,258000000,camera_frame,-0.004880012013018131,-0.005074935965240002,10.11212158203125,0.9998973326206858,-7.785663893450984e-05,0.002909106436410132,0.014030511613019596,0,0,0,camera_frame,1.4969812643004212e-09,4.902966921349616e-12,10.124977999997581,0.7071067811862993,-2.600533293654272e-09,2.5991570857016155e-09,0.7071067811867957
1970/01/01/03:04:01.742000,6513,241,724000000,camera_frame,-0.004959487356245518,-0.004914822522550821,10.234442710876465,0.9999953642952887,-2.084016489627304e-05,0.0009515077233890592,-0.0028923323932201284,0,0,0,camera_frame,-0.0049897790886461735,-0.004947529640048742,10.23371696472168,0.9999958629609487,6.1883452734215004e-06,-0.002855088233467052,-0.0003499912440398307
1970/01/01/03:04:04.821000,6605,244,792000000,camera_frame,-0.005014381371438503,-0.005038085859268904,10.298635482788086,0.9999978481152317,8.799670469926532e-05,-0.0007264310643345343,0.0019412159577720891,0,0,0,camera_frame,1.532044752000193e-09,4.902966921349616e-12,10.334679799997058,0.7071067811853045,-2.6569787977563273e-09,2.6588744922085696e-09,0.7071067811877906
1970/01/01/03:04:07.021000,6671,246,991000000,camera_frame,-0.005117145366966724,-0.005052375607192516,10.478300094604492,0.9999958858605902,4.1351223148677214e-05,-0.0025668687611382387,0.0012797408850990183,0,0,0,camera_frame,1.547286704705297e-09,4.902966921349616e-12,10.435996399996808,0.7071067811862993,-2.686721406134815e-09,2.685345198182719e-09,0.7071067811867957
1970/01/01/03:04:09.217000,6737,249,191000000,camera_frame,-0.005115685053169727,-0.005132986698299646,10.555949211120605,0.9999998851896758,-1.1215788600692214e-06,0.00025727697193581327,-0.00040426221350161175,0,0,0,camera_frame,1.5648195086064975e-09,4.902966921349616e-12,10.537312999996557,0.7071067811853045,-2.713131658851718e-09,2.715027353302455e-09,0.7071067811877906
1970/01/01/03:04:11.414000,6803,251,391000000,camera_frame,-0.005167312454432249,-0.005178249906748533,10.612667083740234,0.9999823286501393,-1.7600072705190868e-05,-0.0020444339621468583,0.005582326348103676,0,0,0,camera_frame,1.5800614612963609e-09,4.9038550997693164e-12,10.638629599996303,0.7071067811862993,-2.742874267174862e-09,2.74149805922098e-09,0.7071067811867957
1970/01/01/03:04:12.912000,6848,252,891000000,camera_frame,-0.005130989942699671,-0.005195303820073605,10.752191543579102,0.9999507965027145,1.1157378182738245e-06,0.006032781686096477,-0.007874650307780177,0,0,0,camera_frame,-0.0052871606312692165,-0.005266462918370962,10.748954772949219,0.9999878024200716,9.067067472424799e-05,-0.0026996070683565025,0.004135083019855625
1970/01/01/03:04:15.986000,6940,255,959000000,camera_frame,-0.005269503686577082,-0.0052802409045398235,10.850303649902344,0.9999986697743392,3.356090342884762e-05,-0.0012602997729242791,0.0010348756931646546,0,0,0,camera_frame,1.6143606251432863e-09,4.902966921349616e-12,10.850687599995778,0.7071067811862993,-2.801638889098261e-09,2.8002626811424787e-09,0.7071067811867957
1970/01/01/03:04:18.186000,7006,258,158000000,camera_frame,-0.005399980116635561,-0.005293705966323614,10.941062927246094,0.9999693349557744,8.007853528870037e-05,-0.00659679816010865,0.00421959590118602,0,0,0,camera_frame,1.6318934290189258e-09,4.9038550997693164e-12,10.952004199995526,0.7071067811853045,-2.8280491417100217e-09,2.8299448361672023e-09,0.7071067811877906
1970/01/01/03:04:20.379000,7072,260,358000000,camera_frame,-0.005454265978187323,-0.005407748743891716,11.109039306640625,0.9999766509002351,-1.3938743859268098e-05,-0.0022956134558248147,0.006436429050511132,0,0,0,camera_frame,1.647135381675625e-09,4.902966921349616e-12,11.053320799995273,0.7071067811862993,-2.8577917499380728e-09,2.8564155419809333e-09,0.7071067811867957
1970/01/01/03:04:22.587000,7138,262,558000000,camera_frame,-0.005396031774580479,-0.005419932771474123,11.154228210449219,0.9999825491165669,8.669807348292928e-06,0.005835761545967399,0.0009193880279848547,0,0,0,camera_frame,1.6646681855450606e-09,4.902966921349616e-12,11.154637399995023,0.7071067811853045,-2.8842020025329464e-09,2.8860976969895807e-09,0.7071067811877906
1970/01/01/03:04:24.749000,7203,264,724000000,camera_frame,-0.005510449875146151,-0.0054600113071501255,11.243047714233398,0.9999929594149543,-0.00015199416287611892,-0.0024218061536761273,-0.002862319557680784,0,0,0,camera_frame,1.6799101381970354e-09,4.9038550997693164e-12,11.255953999994771,0.7071067811862993,-2.913944610748094e-09,2.9125684027900772e-09,0.7071067811867957
1970/01/01/03:04:26.951000,7269,266,925000000,camera_frame,-0.0055727423168718815,-0.005538002122193575,11.41715145111084,0.9999944803503101,-1.9798753055966115e-05,-0.003274672806384978,0.0005616003328246002,0,0,0,camera_frame,1.6974429420489675e-09,4.902966921349616e-12,11.357270599994518,0.7071067811853045,-2.9403548632844296e-09,2.942250557740842e-09,0.7071067811877906
1970/01/01/03:04:29.153000,7335,269,124000000,camera_frame,-0.00557958148419857,-0.0056085484102368355,11.467626571655273,0.9999893577833078,-0.00010376356155361419,0.0002833856341801407,0.004603612259241632,0,0,0,camera_frame,1.7126848946686665e-09,4.902966921349616e-12,11.458587199994268,0.7071067811862993,-2.9700974714113753e-09,2.968721263450774e-09,0.7071067811867957
1970/01/01/03:04:31.346000,7401,271,324000000,camera_frame,-0.0057361191138625145,-0.005605353508144617,11.534148216247559,0.9999656523324962,-0.00011117330149884394,-0.007341190457479073,0.0038456102778884438,0,0,0,camera_frame,1.7302176984979016e-09,4.902966921349616e-12,11.559903799994018,0.7071067811853045,-2.9965077238733797e-09,2.998403418329639e-09,0.7071067811877906
1970/01/01/03:04:33.546000,7467,273,524000000,camera_frame,-0.005691826343536377,-0.005749111995100975,11.72504997253418,0.9999819196620817,-5.237553733331555e-05,-0.0013802717796387377,0.0058525597438525276,0,0,0,camera_frame,1.745459651106386e-09,4.9038550997693164e-12,11.661220399993763,0.7071067811862993,-3.026250331964662e-09,3.024874124001864e-09,0.7071067811867957
1970/01/01/03:04:35.716000,7532,275,692000000,camera_frame,-0.005717923864722252,-0.005744779948145151,11.793088912963867,0.999998616286586,2.744296136074899e-06,0.0011694757312488903,0.0011831077280280101,0,0,0,camera_frame,1.7629924549203328e-09,4.902966921349616e-12,11.762536999993513,0.7071067811853045,-3.052660584370983e-09,3.054556278831044e-09,0.7071067811877906
1970/01/01/03:04:37.915000,7598,277,891000000,camera_frame,-0.005745914299041033,-0.005757517646998167,11.833943367004395,0.9999970790709766,-1.8886664676350863e-06,-0.0005963876976940231,0.002342256959018233,0,0,0,camera_frame,1.778234407508529e-09,4.902966921349616e-12,11.863853599993261,0.7071067811862993,-3.082403192404577e-09,3.0810269844403087e-09,0.7071067811867957
1970/01/01/03:04:40.118000,7664,280,91000000,camera_frame,-0.005712641403079033,-0.0057919686660170555,12.007692337036133,0.9998231358692956,0.0001264876990990792,0.01824092256754458,-0.0045770869813525055,0,0,0,camera_frame,1.7957672113117766e-09,4.9047432781890166e-12,11.96517019999301,0.7071067811853045,-3.108813444771482e-09,3.1107091392324473e-09,0.7071067811877906
1970/01/01/03:04:42.288000,7729,282,259000000,camera_frame,-0.005889256950467825,-0.005876006558537483,12.136545181274414,0.999997858201574,4.450646329042098e-05,-0.0009904366197192912,0.0018167682135202792,0,0,0,camera_frame,1.8110091638899776e-09,4.902966921349616e-12,12.066486799992758,0.7071067811862993,-3.1385560527807777e-09,3.137179844816998e-09,0.7071067811867957
1970/01/01/03:04:44.485000,7795,284,458000000,camera_frame,-0.005868189502507448,-0.0059555512852966785,12.167226791381836,0.9999695868369467,-0.00011584622333187158,0.006283226336905755,0.004618771221640376,0,0,0,camera_frame,1.8285419676753763e-09,4.902966921349616e-12,12.167803399992506,0.7071067811853045,-3.1649663051035432e-09,3.1668619995637828e-09,0.7071067811877906
1970/01/01/03:04:46.679000,7861,286,659000000,camera_frame,-0.005956974811851978,-0.006030410062521696,12.244972229003906,0.9999672174249428,-1.966475373437061e-05,0.0016612396032938388,0.007924895689858154,0,0,0,camera_frame,1.8437839202368757e-09,4.9038550997693164e-12,12.269119999992254,0.7071067811862993,-3.1947089130563243e-09,3.193332705093281e-09,0.7071067811867957
1970/01/01/03:04:48.880000,7927,288,859000000,camera_frame,-0.00601433077827096,-0.0060601430013775826,12.44570541381836,0.99998540582527,-5.076238618917873e-05,0.005384780275667534,0.0004355468209287093,0,0,0,camera_frame,1.861316724008721e-09,4.902966921349616e-12,12.370436599992,0.7071067811853045,-3.221119165324488e-09,3.2230148597874817e-09,0.7071067811877906
1970/01/01/03:04:51.080000,7993,291,59000000,camera_frame,-0.006040907930582762,-0.006101961713284254,12.530071258544922,0.9999645129324601,2.3260187991694258e-05,0.008424502032751758,1.0010576084955868e-05,0,0,0,camera_frame,1.876558676554043e-09,4.902966921349616e-12,12.47175319999175,0.7071067811862993,-3.2508617732281645e-09,3.2494855652623826e-09,0.7071067811867957
1970/01/01/03:04:53.283000,8059,293,258000000,camera_frame,-0.006019738968461752,-0.006081162020564079,12.5615816116333,0.9999837443147311,-0.00013809270610263597,0.004961616495027358,-0.0028061358576245716,0,0,0,camera_frame,1.8940914803186085e-09,4.9038550997693164e-12,12.573069799991499,0.7071067811853045,-3.2772720254603082e-09,3.279167719924822e-09,0.7071067811877906
1970/01/01/03:04:55.453000,8124,295,425000000,camera_frame,-0.006120053119957447,-0.006212090607732534,12.665257453918457,0.9999182499209129,2.745537141241425e-05,0.007888947820720506,0.010062664835089,0,0,0,camera_frame,1.9093334328540856e-09,4.9038550997693164e-12,12.674386399991246,0.7071067811862993,-3.3070146333304056e-09,3.305638425362991e-09,0.7071067811867957
1970/01/01/03:04:57.082000,8173,297,58000000,camera_frame,-0.006245492957532406,-0.006244677118957043,12.825014114379883,0.9999852894445019,-3.611252744318261e-05,-0.0031695968210968513,0.004401505023624453,0,0,0,camera_frame,-0.006130778230726719,-0.006228134036064148,12.823918342590332,0.9999273328857629,-1.7791966986758254e-05,0.011899197435551215,-0.0019333214426158394
1970/01/01/03:04:59.681000,8251,299,658000000,camera_frame,-0.006251567974686623,-0.00628424808382988,12.93480396270752,0.9999920582387719,-1.3037488984007796e-05,0.0035173682203697345,-0.0018738757191927666,0,0,0,camera_frame,-0.006274011451750994,-0.006271861027926207,12.934528350830078,0.9999987076883583,3.8400762899976196e-05,0.000854519520648281,-0.0013612286301418301
1970/01/01/03:05:03.253000,8358,303,224000000,camera_frame,-0.0062379855662584305,-0.0063857873901724815,13.003146171569824,0.9999685183492394,0.00012114592340747378,0.005848769765520745,0.005360925882907049,0,0,0,camera_frame,1.9687275726702542e-09,4.902966921349616e-12,13.034792599990354,0.7071067811862993,-3.406261548713493e-09,3.4048853407442377e-09,0.7071067811867957
1970/01/01/03:05:05.457000,8424,305,424000000,camera_frame,-0.006528449710458517,-0.0062961154617369175,13.195577621459961,0.999930643651585,0.00014098245922198333,-0.009375000163818882,-0.00712722824115944,0,0,0,camera_frame,1.984029389000211e-09,4.902966921349616e-12,13.1362015999901,0.7071067811862993,-3.4349909189067364e-09,3.4336147109361023e-09,0.7071067811867957
1970/01/01/03:05:07.643000,8490,307,624000000,camera_frame,-0.006460320670157671,-0.006477010902017355,13.331921577453613,0.9999963298542418,5.3439842030170774e-06,0.0005289783738633497,-0.002657147223664088,0,0,0,camera_frame,2.0015621927291206e-09,4.9038550997693164e-12,13.237518199989847,0.7071067811853045,-3.4614011710036953e-09,3.4632968654714936e-09,0.7071067811877906
1970/01/01/03:05:09.852000,8556,309,824000000,camera_frame,-0.006493697874248028,-0.0064920117147266865,13.368146896362305,0.9999992039100417,1.7420875934964186e-05,-0.0004950814226356124,0.0011605042787471397,0,0,0,camera_frame,2.016804145223482e-09,4.9047432781890166e-12,13.338834799989597,0.7071067811862993,-3.491143778745747e-09,3.4897675707751433e-09,0.7071067811867957
1970/01/01/03:05:12.018000,8621,311,991000000,camera_frame,-0.006488933227956295,-0.006552941165864468,13.419439315795898,0.9999703573798875,-3.4820894683359084e-05,0.007413593793001242,-0.0020788881927154036,0,0,0,camera_frame,2.0342471532077456e-09,4.902966921349616e-12,13.440012799989345,0.7071067811862993,-3.5185672684014873e-09,3.5171910604315973e-09,0.7071067811867957
1970/01/01/03:05:14.218000,8687,314,192000000,camera_frame,-0.00652669370174408,-0.006498930975794792,13.554036140441895,0.9999103930788338,-3.900895662200502e-06,0.00057686039951782,-0.013374342219141227,0,0,0,camera_frame,2.049578901416171e-09,4.902966921349616e-12,13.541467999989093,0.7071067811862993,-3.5472966384896136e-09,3.5459204305170224e-09,0.7071067811867957
1970/01/01/03:05:16.416000,8753,316,391000000,camera_frame,-0.00674070417881012,-0.006654854863882065,13.744582176208496,0.9999633281668397,4.403245540745871e-05,-0.007662073577341438,-0.0038253119004366255,0,0,0,camera_frame,2.067111705118611e-09,4.902966921349616e-12,13.642784599988842,0.7071067811853045,-3.5737068904949113e-09,3.57560258496279e-09,0.7071067811877906
1970/01/01/03:05:16.611000,8759,316,591000000,camera_frame,-0.006705325096845627,-0.006709324661642313,13.753547668457031,0.9999937304565075,-6.3491422879727094e-06,-0.0017554636656478783,0.0030752812366940277,0,0,0,camera_frame,-0.006666209083050489,-0.006659355480223894,13.75268268585205,0.9999862905620946,2.648589044096743e-05,0.0012753667687632482,-0.005078525963762699
1970/01/01/03:05:16.646000,8760,316,624000000,camera_frame,-0.006722495425492525,-0.0066357143223285675,13.754694938659668,0.9999742716354341,8.50505506666813e-05,-0.005201750931478104,-0.00493868614450064,0,0,0,camera_frame,2.0686361123828437e-09,4.902966921349616e-12,13.652209399988818,0.7071067811853045,-3.5763186514082286e-09,3.578214345877477e-09,0.7071067811877906
1970/01/01/03:05:18.814000,8825,318,791000000,camera_frame,-0.00672130985185504,-0.006719611119478941,13.829137802124023,0.9999995780896327,3.4548196560747024e-05,0.0007089660302437805,0.0005830901702865451,0,0,0,camera_frame,2.08387806485476e-09,4.9038550997693164e-12,13.753525999988565,0.7071067811862993,-3.6060612590865888e-09,3.6046850511125682e-09,0.7071067811867957
1970/01/01/03:05:21.014000,8891,320,991000000,camera_frame,-0.0067511252127587795,-0.006683729588985443,13.849422454833984,0.9999869995145144,-7.96610214542623e-05,-0.002810790445490568,-0.0042536940594828185,0,0,0,camera_frame,2.1014108685527607e-09,4.9038550997693164e-12,13.854842599988313,0.7071067811853045,-3.6324715110710503e-09,3.634367205543837e-09,0.7071067811877906
