time,.estimateZeroPointPose.header.seq,.estimateZeroPointPose.header.stamp.secs,.estimateZeroPointPose.header.stamp.nsecs,.estimateZeroPointPose.header.frame_id,.estimateZeroPointPose.pose.position.x,.estimateZeroPointPose.pose.position.y,.estimateZeroPointPose.pose.position.z,.estimateZeroPointPose.pose.orientation.x,.estimateZeroPointPose.pose.orientation.y,.estimateZeroPointPose.pose.orientation.z,.estimateZeroPointPose.pose.orientation.w,.trueZeroPointPose.header.seq,.trueZeroPointPose.header.stamp.secs,.trueZeroPointPose.header.stamp.nsecs,.trueZeroPointPose.header.frame_id,.trueZeroPointPose.pose.position.x,.trueZeroPointPose.pose.position.y,.trueZeroPointPose.pose.position.z,.trueZeroPointPose.pose.orientation.x,.trueZeroPointPose.pose.orientation.y,.trueZeroPointPose.pose.orientation.z,.trueZeroPointPose.pose.orientation.w,.estimateOdomPose.header.seq,.estimateOdomPose.header.stamp.secs,.estimateOdomPose.header.stamp.nsecs,.estimateOdomPose.header.frame_id,.estimateOdomPose.pose.position.x,.estimateOdomPose.pose.position.y,.estimateOdomPose.pose.position.z,.estimateOdomPose.pose.orientation.x,.estimateOdomPose.pose.orientation.y,.estimateOdomPose.pose.orientation.z,.estimateOdomPose.pose.orientation.w,.trueOdomPose.header.seq,.trueOdomPose.header.stamp.secs,.trueOdomPose.header.stamp.nsecs,.trueOdomPose.header.frame_id,.trueOdomPose.pose.position.x,.trueOdomPose.pose.position.y,.trueOdomPose.pose.position.z,.trueOdomPose.pose.orientation.x,.trueOdomPose.pose.orientation.y,.trueOdomPose.pose.orientation.z,.trueOdomPose.pose.orientation.w
1970/01/01/03:00:41.577000,279,41,547000000,camera_link_optical,-0.0029891119338572025,-0.0024043472949415445,3.9997050762176514,1.6523823517498952e-05,0.9999996059149332,0.0002106375477329221,0.0008622811404584657,0,41,564000000,camera_link_optical,-0.0010438784921950723,-1.0029257979660144e-10,4.010256285000785,0.7071018446439601,0.00264221740868715,-0.0026422174255721896,0.7071018446273141,0,0,0,,-0.0005525003653019667,0.004060983657836914,1.1853175237774849e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.0010435754931404154,0.01025628508504136,0.24999999999510006,9.243656493590376e-13,-4.847626784873907e-13,-0.003736697483077437,0.9999930185215896
1970/01/01/03:00:41.808000,286,41,780000000,camera_link_optical,-0.0043353368528187275,-0.002383776009082794,4.007740497589111,-2.2699111396483698e-06,0.9999068184597447,0.0007716483927417331,-0.013629341558436389,0,41,768000000,camera_link_optical,-0.002035396992655336,-1.0050030252450881e-10,4.020927619691696,0.7070862190197493,0.005392483832294387,-0.0053924838475637865,0.70708621900616,0,0,0,,-0.0018987252842634916,0.012096405029296875,-8.718110620975494e-06,0.0,0.0,0.0,1.0,0,0,0,odom,-0.002035091696254394,0.02092761985162011,0.24999999999509998,-1.2815092646743457e-12,6.153948157749763e-13,-0.007626161742914178,0.9999709204057241
1970/01/01/03:00:42.042000,293,42,13000000,camera_link_optical,-0.005692923441529274,-0.002431391505524516,4.021060943603516,-3.007956550757612e-05,0.9997696612538269,-0.0013321572900247439,-0.0214207583568493,0,42,23000000,camera_link_optical,-0.0029416073778114745,7.337666585449654e-11,4.03173597624844,0.7070594723883666,0.008179394464905506,-0.008179394447979459,0.707059472405636,0,0,0,,-0.003256311872974038,0.025416851043701172,3.889738582074642e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.0029412994039101172,0.03173597646792635,0.24999999999509998,-1.2756100765964405e-12,5.990470130267329e-13,-0.011567448764225852,0.9999330948263924
1970/01/01/03:00:42.277000,300,42,246000000,camera_link_optical,-0.006036688573658466,-0.0024483955930918455,4.032655715942383,-3.736142194019265e-05,0.9999369409094344,-0.0014579253958065539,-0.011134956773458875,0,42,227000000,camera_link_optical,-0.003752178705732397,7.359240994375682e-11,4.04258811748247,0.7070215401308199,0.010979152113466634,-0.010979152098218894,0.7070215401450772,0,0,0,,-0.0036000770051032305,0.03701162338256836,5.590147338807583e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.0037518684037369807,0.04258811776526663,0.24999999999510003,8.991152844238763e-13,-5.443028393403724e-13,-0.01552690418670895,0.9998794503570804
1970/01/01/03:00:42.508000,307,42,480000000,camera_link_optical,-0.006923551671206951,-0.0024070621002465487,4.044764995574951,-1.0250225893777933e-05,0.9999567065367909,0.0004533579444067365,-0.009294052592994342,0,42,482000000,camera_link_optical,-0.004451709292693637,-1.0114323267806924e-10,4.0532523931359385,0.7069734292802965,0.013732090198020705,-0.013732090213175993,0.7069734292664953,0,0,0,,-0.004486940102651715,0.04912090301513672,1.4567980542778969e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.004451396281293439,0.053252393485100115,0.24999999999509998,-1.2656328696093437e-12,5.668375370625939e-13,-0.019420146812870194,0.9998114111660091
1970/01/01/03:00:42.742000,314,42,715000000,camera_link_optical,-0.007318471558392048,-0.002440070966258645,4.052376747131348,-3.783196871519912e-05,0.999926622555226,-0.0004276145701281116,-0.012106412343059314,0,42,738000000,camera_link_optical,-0.005061980806183897,7.402600754602418e-11,4.064051174647764,0.7069137389689045,0.016521671977997098,-0.01652167196132028,0.7069137389863472,0,0,0,,-0.004881859989836812,0.0567326545715332,4.7576846554875374e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.005061665089015221,0.06405117503579313,0.2499999999951,-1.2648933736423581e-12,5.526426718800528e-13,-0.02336521140539865,0.9997269961824484
1970/01/01/03:00:42.975000,321,42,946000000,camera_link_optical,-0.008223832584917545,-0.002436319598928094,4.0625128746032715,1.3331712205504231e-05,0.9994931059775759,4.2724089506463215e-05,-0.03183597179631694,0,42,942000000,camera_link_optical,-0.0055692799351988315,7.424558190471942e-11,4.074752892315257,0.7068436624218706,0.019288257619197786,-0.019288257602602745,0.706843662439374,0,0,0,,-0.0057872210163623095,0.06686878204345703,4.3825479224324226e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.005568961875609362,0.07475289274476232,0.2499999999951,-1.2637844346506013e-12,5.382222174642377e-13,-0.027277754522205325,0.9996278928222374
1970/01/01/03:00:43.208000,328,43,180000000,camera_link_optical,-0.00870581530034542,-0.0024481979198753834,4.073543071746826,-1.9834628863555577e-05,0.9991418759660454,5.501652863296877e-05,-0.0414186947020383,0,43,196000000,camera_link_optical,-0.005982315017912875,-1.0180584153474115e-10,4.085541246428804,0.7067619783806591,0.022079536340576966,-0.022079536355608574,0.7067619783666658,0,0,0,,-0.006269203731790185,0.07789897918701172,5.570380017161369e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.005981994210425081,0.08554124690392678,0.2499999999951,-1.262287291416465e-12,5.233201239887932e-13,-0.03122521899585336,0.999512373959753
1970/01/01/03:00:43.441000,335,43,415000000,camera_link_optical,-0.00834580510854721,-0.00244335294701159,4.086872100830078,-3.721682398452767e-05,0.999512483495585,-0.00013885977005107075,-0.031221381605563297,0,43,401000000,camera_link_optical,-0.006295122766290115,-1.0203066169722774e-10,4.096277078824259,0.7066696476505987,0.024859788838515667,-0.024859788855200387,0.7066696476334313,0,0,0,,-0.005909193539991975,0.09122800827026367,5.085882730782032e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.006294799596791846,0.09627707932627863,0.24999999999510003,9.383470291131972e-13,-6.895874444964164e-13,-0.03515708996660244,0.999381798425947
1970/01/01/03:00:43.674000,342,43,646000000,camera_link_optical,-0.00889588613063097,-0.002428304171189666,4.099606990814209,7.216064694093977e-07,0.9993423775720147,0.0009557141112463459,-0.03624774473991198,0,43,656000000,camera_link_optical,-0.006509648935012414,7.492162445998929e-11,4.107005697290455,0.7065663357559042,0.027640788057387518,-0.02764078804104392,0.7065663357735857,0,0,0,,-0.006459274562075734,0.10396289825439453,3.581005148589611e-05,0.0,0.0,0.0,1.0,0,0,0,odom,-0.006509323027349698,0.10700569780181088,0.2499999999951,-1.2581754032189838e-12,4.925465778015236e-13,-0.03909001698135337,0.9992356932037594
