time,.estimatePose.header.seq,.estimatePose.header.stamp.secs,.estimatePose.header.stamp.nsecs,.estimatePose.header.frame_id,.estimatePose.pose.position.x,.estimatePose.pose.position.y,.estimatePose.pose.position.z,.estimatePose.pose.orientation.x,.estimatePose.pose.orientation.y,.estimatePose.pose.orientation.z,.estimatePose.pose.orientation.w,.truePose.header.seq,.truePose.header.stamp.secs,.truePose.header.stamp.nsecs,.truePose.header.frame_id,.truePose.pose.position.x,.truePose.pose.position.y,.truePose.pose.position.z,.truePose.pose.orientation.x,.truePose.pose.orientation.y,.truePose.pose.orientation.z,.truePose.pose.orientation.w
1970/01/01/03:01:17.157000,1573,77,113000000,camera_frame,-0.0036540396977216005,-0.0035551036708056927,6.008763790130615,0.9999961694074421,1.9933185516532197e-05,-0.0015343172200237758,-0.0023036153712674002,0,0,0,camera_frame,-3.240358930360344e-10,4.902300787534841e-12,6.0265097999968145,0.7071067811862972,5.688927476903687e-10,-5.675202726354302e-10,0.7071067811867978
1970/01/01/03:01:19.311000,1638,79,279000000,camera_frame,-0.003662919392809272,-0.0036789344158023596,6.110681533813477,0.9999996634868332,9.315841626162091e-06,-0.00015122307692714675,0.0008062698160431999,0,0,0,camera_frame,-3.4225566217149295e-10,4.901856698324991e-12,6.127826399996563,0.7071067811853047,5.973999818990139e-10,-5.992971643701692e-10,0.7071067811877904
1970/01/01/03:01:21.512000,1704,81,479000000,camera_frame,-0.003715774742886424,-0.003737804014235735,6.227827548980713,0.9999994561596326,-1.9915628756727947e-06,0.0010323608891786107,-0.0001480117132158585,0,0,0,camera_frame,-3.5818635806316704e-10,4.902078742929916e-12,6.229142999996311,0.7071067811862972,6.292372836998391e-10,-6.278648086441829e-10,0.7071067811867978
1970/01/01/03:01:23.578000,1766,83,546000000,camera_frame,-0.003803899511694908,-0.0038010114803910255,6.3352179527282715,0.9999998095439179,-2.2725693827371062e-05,-8.904008241991155e-05,-0.0006103011834299374,0,0,0,camera_frame,-0.003803899511694908,-0.0038010114803910255,6.3352179527282715,0.9999998095439179,-2.2725693827371062e-05,-8.904008241991155e-05,-0.0006103011834299375
1970/01/01/03:01:25.878000,1835,85,846000000,camera_frame,-0.0039043775759637356,-0.003774105105549097,6.440240859985352,0.9999913847655725,-6.457923192391118e-05,-0.0017184224238423987,-0.003777995305561584,0,0,0,camera_frame,-0.0039043775759637356,-0.003774105105549097,6.440240859985352,0.9999913847655725,-6.457923192391118e-05,-0.0017184224238423987,-0.003777995305561584
1970/01/01/03:01:28.245000,1906,88,213000000,camera_frame,-0.003915703389793634,-0.0038973947521299124,6.531896591186523,0.9999919041737537,0.00014969248338898855,0.003920237731568154,0.0008949386787394756,0,0,0,camera_frame,-4.106033508434206e-10,4.902078742929916e-12,6.540161399995538,0.7071067811862972,7.218591294740554e-10,-7.204866544136449e-10,0.7071067811867978
1970/01/01/03:01:30.455000,1972,90,413000000,camera_frame,-0.00403337087482214,-0.0039808605797588825,6.619500160217285,0.9999970873925971,-2.665133440495269e-05,-0.00241281283623438,5.320005874659606e-05,0,0,0,camera_frame,-4.288231199430935e-10,4.902078742929916e-12,6.641477999995287,0.7071067811853047,7.503663635466402e-10,-7.522635460219061e-10,0.7071067811877904
1970/01/01/03:01:32.312000,2028,92,280000000,camera_frame,-0.00409536249935627,-0.0040300036780536175,6.741659641265869,0.9999980953114512,-5.016845298119304e-07,-0.001647707450915928,0.0010461516974721217,0,0,0,camera_frame,-0.00409536249935627,-0.0040300036780536175,6.741659641265869,0.9999980953114512,-5.016845298119304e-07,-0.001647707450915928,0.0010461516974721217
1970/01/01/03:01:34.645000,2098,94,613000000,camera_frame,-0.004172132350504398,-0.004081451799720526,6.849364280700684,0.9999948924533626,-8.07702363733775e-06,-0.002653779419306172,-0.0017811391700051067,0,0,0,camera_frame,-0.004172132350504398,-0.004081451799720526,6.849364280700684,0.9999948924533626,-8.077023637337751e-06,-0.0026537794193061725,-0.001781139170005107
1970/01/01/03:01:37.112000,2172,97,79000000,camera_frame,-0.004258111584931612,-0.004109969362616539,6.933271884918213,0.9999945667116279,-6.84561276459233e-05,-0.0030522857110054855,-0.0012431463794570672,0,0,0,camera_frame,-4.796984775699648e-10,4.902078742929916e-12,6.95014019999452,0.7071067811862972,8.439515621798869e-10,-8.425790871200012e-10,0.7071067811867978
1970/01/01/03:01:39.312000,2238,99,280000000,camera_frame,-0.004250233061611652,-0.004251317586749792,7.04296875,0.9999987812844316,-1.1543790946163587e-05,-0.001558170412358967,-9.696060285902116e-05,0,0,0,camera_frame,-4.979182466430243e-10,4.902078742929916e-12,7.051456799994268,0.7071067811853047,8.724587961675603e-10,-8.74355978644811e-10,0.7071067811877904
1970/01/01/03:01:41.278000,2297,101,246000000,camera_frame,-0.004281491972506046,-0.00430344371125102,7.161165714263916,0.9999939131451492,-2.1817173760120578e-05,0.002797504751812685,0.0020849853300068193,0,0,0,camera_frame,-0.004281491972506046,-0.00430344371125102,7.161165714263916,0.9999939131451492,-2.1817173760120575e-05,0.002797504751812685,0.0020849853300068193
1970/01/01/03:01:43.846000,2374,103,813000000,camera_frame,-0.004341799300163984,-0.0043180868960917,7.243923187255859,0.9999985065245703,0.00012651536654713529,0.0007118735197506273,-0.0015697702324894403,0,0,0,camera_frame,-5.32115470171388e-10,4.902078742929916e-12,7.261158599993747,0.7071067811862972,9.365734074128711e-10,-9.352009323495536e-10,0.7071067811867978
1970/01/01/03:01:45.611000,2427,105,579000000,camera_frame,-0.004418839234858751,-0.004429447464644909,7.362900257110596,0.9999976069346138,6.905515007060574e-05,0.0014861503265790525,0.0016039680915385277,0,0,0,camera_frame,-0.004418839234858751,-0.004429447464644909,7.362900257110596,0.9999976069346138,6.905515007060574e-05,0.0014861503265790525,0.001603968091538528
1970/01/01/03:01:48.112000,2502,108,79000000,camera_frame,-0.004545769654214382,-0.0044020661152899265,7.473764896392822,0.9999674369785756,-1.9660880596753446e-05,-0.0033721222077140755,-0.007331670189296003,0,0,0,camera_frame,-0.004545769654214382,-0.0044020661152899265,7.473764896392822,0.9999674369785755,-1.9660880596753443e-05,-0.0033721222077140755,-0.007331670189296003
1970/01/01/03:01:50.654000,2578,110,614000000,camera_frame,-0.004550029989331961,-0.004556604195386171,7.549567222595215,0.9999963253936405,6.943037413634244e-06,9.976404724524223e-05,0.002709095447832034,0,0,0,camera_frame,-5.860740977359662e-10,4.902078742929916e-12,7.574533199992969,0.7071067811853047,1.0282318991832146e-09,-1.030129081661763e-09,0.7071067811877904
1970/01/01/03:01:52.446000,2632,112,413000000,camera_frame,-0.004643897991627455,-0.004633232485502958,7.684173107147217,0.9999981212592763,-5.337312535624196e-05,-0.0015131326158981592,0.0012103961805272601,0,0,0,camera_frame,-0.004643897991627455,-0.004633232485502958,7.684173107147217,0.9999981212592763,-5.337312535624196e-05,-0.0015131326158981592,0.00121039618052726
1970/01/01/03:01:55.185000,2714,115,146000000,camera_frame,-0.004733577370643616,-0.004613623954355717,7.768154621124268,0.9999754222812364,-3.690695394804998e-05,-0.006795108426414433,-0.001726259775667081,0,0,0,camera_frame,-6.202713211854833e-10,4.902966921349616e-12,7.784234999992448,0.7071067811862972,1.0923465101818826e-09,-1.0909740351144277e-09,0.7071067811867978
1970/01/01/03:01:56.745000,2761,116,713000000,camera_frame,-0.004696432966738939,-0.004753152374178171,7.884611129760742,0.9999953295130324,-9.01064662636812e-06,0.0022992409911982113,0.0020135445847070926,0,0,0,camera_frame,-0.004696432966738939,-0.004753152374178171,7.884611129760742,0.9999953295130324,-9.010646626368119e-06,0.0022992409911982113,0.0020135445847070926
1970/01/01/03:01:59.523000,2844,119,484000000,camera_frame,-0.004738636314868927,-0.0047237453982234,7.977623462677002,0.9999976170523283,6.519216532788292e-05,0.0006663179883320309,-0.002077897972722522,0,0,0,camera_frame,-6.55169224133759e-10,4.902966921349616e-12,7.98451199999195,0.7071067811853047,1.1503243308319376e-09,-1.1522215133136885e-09,0.7071067811877904
1970/01/01/03:02:01.112000,2892,121,79000000,camera_frame,-0.004914112389087677,-0.004850452765822411,8.088666915893555,0.9999970410774083,2.302354470056384e-05,-0.0017095954802167342,0.0017304882659551042,0,0,0,camera_frame,-0.004914112389087677,-0.004850452765822411,8.088666915893555,0.9999970410774083,2.302354470056384e-05,-0.0017095954802167344,0.0017304882659551044
1970/01/01/03:02:03.946000,2977,123,915000000,camera_frame,-0.005000294651836157,-0.004923071712255478,8.1875581741333,0.9999904311432891,7.574224810002931e-05,-0.003633589408919211,-0.002434935928954812,0,0,0,camera_frame,-6.885722506706292e-10,4.902522832139766e-12,8.18950139999144,0.7071067811862972,1.2130355803368837e-09,-1.2116631052650597e-09,0.7071067811867978
1970/01/01/03:02:05.550000,3025,125,515000000,camera_frame,-0.004981465172022581,-0.004976782016456127,8.296049118041992,0.9999984690275635,-3.664005683371382e-05,0.0014599796871339352,-0.0009638772476595335,0,0,0,camera_frame,-0.004981465172022581,-0.004976782016456127,8.296049118041992,0.9999984690275635,-3.664005683371382e-05,0.001459979687133935,-0.0009638772476595334
1970/01/01/03:02:08.428000,3111,128,380000000,camera_frame,-0.00495982775464654,-0.005125266965478659,8.388367652893066,0.9999932863343802,7.381558581302779e-05,-4.008959080711095e-05,0.00366336324302894,0,0,0,camera_frame,-7.235169122441109e-10,4.902966921349616e-12,8.396846999990926,0.7071067811862972,1.2747834765886302e-09,-1.273411001517908e-09,0.7071067811867978
1970/01/01/03:02:09.845000,3154,129,814000000,camera_frame,-0.0051232511177659035,-0.005075069144368172,8.499215126037598,0.9999994839231671,5.579581277292608e-05,-7.76520144172733e-05,0.0010114397617107228,0,0,0,camera_frame,-0.0051232511177659035,-0.005075069144368172,8.499215126037598,0.9999994839231671,5.579581277292608e-05,-7.76520144172733e-05,0.0010114397617107228
1970/01/01/03:02:12.824000,3243,132,779000000,camera_frame,-0.00514140073210001,-0.005231467541307211,8.576454162597656,0.9999968870621525,4.936122611993411e-05,0.001517884227079302,0.0019797618410449256,0,0,0,camera_frame,-7.576673769395482e-10,4.903411010559466e-12,8.599480199990422,0.7071067811862972,1.3351280115030967e-09,-1.3337555364298177e-09,0.7071067811867978
1970/01/01/03:02:14.178000,3284,134,146000000,camera_frame,-0.005287055857479572,-0.005202495027333498,8.700119972229004,0.9999970205795446,-1.0321197083299973e-05,-0.0024306774689464242,0.00022479445852649672,0,0,0,camera_frame,-0.005287055857479572,-0.005202495027333498,8.700119972229004,0.9999970205795446,-1.0321197083299975e-05,-0.0024306774689464242,0.00022479445852649675
1970/01/01/03:02:17.212000,3375,137,180000000,camera_frame,-0.005333376117050648,-0.0052934675477445126,8.779036521911621,0.9999969245460403,3.0054802165492214e-05,-0.0018923813605395388,0.001602775079715257,0,0,0,camera_frame,-7.918178415994279e-10,4.902966921349616e-12,8.802113399989919,0.7071067811862972,1.3954725462945139e-09,-1.3941000712207632e-09,0.7071067811867978
1970/01/01/03:02:18.911000,3426,138,879000000,camera_frame,-0.005393547005951405,-0.005397144239395857,8.910316467285156,0.9999914044099831,-2.0991845425513206e-05,-0.003436448223775238,0.0023198036764616324,0,0,0,camera_frame,-0.005393547005951405,-0.005397144239395857,8.910316467285156,0.9999914044099831,-2.099184542551321e-05,-0.003436448223775238,0.0023198036764616324
1970/01/01/03:02:21.612000,3507,141,579000000,camera_frame,-0.005403919145464897,-0.005445914342999458,9.010906219482422,0.9999995800944853,-1.1166900063584625e-05,0.00019793870725992919,0.0008947102445376715,0,0,0,camera_frame,-0.005403919145464897,-0.005445914342999458,9.010906219482422,0.9999995800944853,-1.1166900063584625e-05,0.0001979387072599292,0.0008947102445376716
1970/01/01/03:02:23.879000,3575,143,846000000,camera_frame,-0.005414093378931284,-0.005618898663669825,9.11502742767334,0.9999488950667855,-0.00024003555444997076,0.008739237890307774,0.005076943838959401,0,0,0,camera_frame,-8.449822720135695e-10,4.902966921349616e-12,9.110775599989152,0.7071067811853047,1.4857276757342585e-09,-1.4876248582220657e-09,0.7071067811877904
1970/01/01/03:02:25.045000,3610,145,14000000,camera_frame,-0.0055379667319357395,-0.005459337495267391,9.211820602416992,0.9999885801633192,1.4388336593145115e-05,0.0012211753410682248,-0.004620396813173651,0,0,0,camera_frame,-0.0055379667319357395,-0.005459337495267391,9.211820602416992,0.9999885801633192,1.4388336593145115e-05,0.0012211753410682248,-0.004620396813173652
1970/01/01/03:02:28.278000,3707,148,246000000,camera_frame,-0.005585481412708759,-0.005583419464528561,9.287857055664062,0.9999984852539493,6.0722611458793285e-05,0.0013339766445405457,-0.0011163820507998495,0,0,0,camera_frame,-8.791327366007605e-10,4.903411010559466e-12,9.313408799988649,0.7071067811853047,1.5460722102931327e-09,-1.5479693927826504e-09,0.7071067811877904
1970/01/01/03:02:29.879000,3755,149,846000000,camera_frame,-0.00556721817702055,-0.005592923145741224,9.414132118225098,0.9998837403166689,4.9692264464762045e-05,0.01155180808682313,-0.009952844364915912,0,0,0,camera_frame,-0.00556721817702055,-0.005592923145741224,9.414132118225098,0.9998837403166689,4.969226446476204e-05,0.01155180808682313,-0.009952844364915912
1970/01/01/03:02:31.513000,3804,151,480000000,camera_frame,-0.005712316371500492,-0.005718642845749855,9.515351295471191,0.9999956661670977,2.8341419872124567e-06,-0.0005620689770937595,0.002889933815020145,0,0,0,camera_frame,-0.005712316371500492,-0.005718642845749855,9.515351295471191,0.9999956661670977,2.834141987212456e-06,-0.0005620689770937595,0.0028899338150201446
1970/01/01/03:02:34.846000,3904,154,813000000,camera_frame,-0.005691720638424158,-0.005728466436266899,9.59444522857666,0.9999957138972216,0.00010537119371675324,0.002412558984934339,0.0016554888226263176,0,0,0,camera_frame,-9.292138967909434e-10,4.903411010559466e-12,9.617358599987893,0.7071067811862972,1.638254045770328e-09,-1.6368815706928405e-09,0.7071067811867978
1970/01/01/03:02:36.145000,3943,156,113000000,camera_frame,-0.0058111934922635555,-0.0059149544686079025,9.717905044555664,0.9999659353704524,4.174046776226588e-05,0.0018606855955340185,0.008041405694528823,0,0,0,camera_frame,-0.0058111934922635555,-0.0059149544686079025,9.717905044555664,0.9999659353704525,4.174046776226588e-05,0.0018606855955340187,0.008041405694528825
1970/01/01/03:02:38.246000,4006,158,213000000,camera_frame,-0.00590437650680542,-0.00592621136456728,9.819356918334961,0.9999980744761531,2.0741034827335423e-05,-0.001500107031013706,0.0012650267551405875,0,0,0,camera_frame,-0.00590437650680542,-0.00592621136456728,9.819356918334961,0.9999980744761531,2.0741034827335423e-05,-0.001500107031013706,0.0012650267551405875
1970/01/01/03:02:41.449000,4102,161,413000000,camera_frame,-0.005946147721260786,-0.006049022078514099,9.907326698303223,0.9999611088846696,1.688620201612105e-06,0.0005950807923502205,0.008799238270499443,0,0,0,camera_frame,-9.815841301694337e-10,4.902966921349616e-12,9.921308399987137,0.7071067811853047,1.7271058133264801e-09,-1.729002995819707e-09,0.7071067811877904
1970/01/01/03:02:42.579000,4136,162,547000000,camera_frame,-0.0060037169605493546,-0.006016826722770929,10.022278785705566,0.9999876644619873,-0.00015502835086691702,0.0036450519457957298,-0.003370532062302642,0,0,0,camera_frame,-0.0060037169605493546,-0.006016826722770929,10.022278785705566,0.9999876644619873,-0.00015502835086691696,0.0036450519457957285,-0.003370532062302641
1970/01/01/03:02:44.678000,4199,164,646000000,camera_frame,-0.006099655292928219,-0.00609221588820219,10.127338409423828,0.9999997206935118,-3.1960954140090835e-05,-0.000707662480719955,-0.0002383384342143923,0,0,0,camera_frame,-0.006099655292928219,-0.00609221588820219,10.127338409423828,0.9999997206935117,-3.196095414009083e-05,-0.000707662480719955,-0.0002383384342143923
1970/01/01/03:02:48.050000,4300,168,14000000,camera_frame,-0.006142184603959322,-0.006141336634755135,10.208358764648438,0.9999849712702273,-5.46963185005411e-05,0.004903821842165339,0.0024508719541356237,0,0,0,camera_frame,-1.0332069252503607e-09,4.902966921349616e-12,10.227614399986376,0.7071067811853047,1.8183242950742322e-09,-1.820221477569378e-09,0.7071067811877904
1970/01/01/03:02:49.312000,4338,169,279000000,camera_frame,-0.006279914639890194,-0.006322867702692747,10.333070755004883,0.9999501564224871,0.0001098132787670279,-0.006958740744489356,0.007158808485950732,0,0,0,camera_frame,-0.006279914639890194,-0.006322867702692747,10.333070755004883,0.9999501564224871,0.0001098132787670279,-0.006958740744489357,0.007158808485950733
1970/01/01/03:02:51.245000,4396,171,213000000,camera_frame,-0.006286047399044037,-0.006282045505940914,10.44129753112793,0.9999996706953215,-3.2474982006308946e-05,-0.0004583787621871969,-0.0006689122023538415,0,0,0,camera_frame,-0.006286047399044037,-0.006282045505940914,10.44129753112793,0.9999996706953215,-3.2474982006308946e-05,-0.0004583787621871969,-0.0006689122023538415
1970/01/01/03:02:54.845000,4504,174,813000000,camera_frame,-0.006390459835529327,-0.006363146472722292,10.514421463012695,0.9999795662019166,-2.2371758101997143e-05,-0.004433559847390068,0.004605456026366243,0,0,0,camera_frame,-1.0848764788810198e-09,4.9038550997693164e-12,10.540988999985597,0.7071067811862972,1.9133128522882963e-09,-1.9119403772017923e-09,0.7071067811867978
1970/01/01/03:02:56.512000,4554,176,479000000,camera_frame,-0.00635520601645112,-0.006378861144185066,10.664105415344238,0.9999825463769312,2.3788843950418048e-05,-0.0015378603122522313,-0.005704503594491993,0,0,0,camera_frame,-0.00635520601645112,-0.006378861144185066,10.664105415344238,0.9999825463769312,2.3788843950418048e-05,-0.0015378603122522315,-0.005704503594491993
1970/01/01/03:02:58.178000,4604,178,146000000,camera_frame,-0.006465108133852482,-0.00648093456402421,10.770418167114258,0.9999986643372827,-9.4534835427264e-05,0.0013989051656688562,0.0008399113958793145,0,0,0,camera_frame,-0.006465108133852482,-0.00648093456402421,10.770418167114258,0.9999986643372827,-9.453483542726399e-05,0.0013989051656688562,0.0008399113958793145
1970/01/01/03:03:01.978000,4718,181,946000000,camera_frame,-0.006582892965525389,-0.006491978187114,10.851670265197754,0.99999525918926,-3.100201143532962e-05,-0.002081104744071925,-0.0022692820283528327,0,0,0,camera_frame,-1.1404702580469428e-09,4.9038550997693164e-12,10.870856999984778,0.7071067811862972,2.0115481398462355e-09,-2.010175664757821e-09,0.7071067811867978
1970/01/01/03:03:03.946000,4777,183,913000000,camera_frame,-0.006507472600787878,-0.006607078947126865,10.998492240905762,0.9999331966692285,-2.8495684330539932e-05,0.006418858018916749,0.009612473593554782,0,0,0,camera_frame,-0.006507472600787878,-0.006607078947126865,10.998492240905762,0.9999331966692286,-2.8495684330539936e-05,0.00641885801891675,0.009612473593554782
1970/01/01/03:03:05.378000,4820,185,346000000,camera_frame,-0.006709300447255373,-0.0067816744558513165,11.108036041259766,0.9999513501088683,6.336101669873552e-07,-0.006016452398653581,0.007816630705425733,0,0,0,camera_frame,-0.006709300447255373,-0.0067816744558513165,11.108036041259766,0.9999513501088682,6.336101669873553e-07,-0.00601645239865358,0.007816630705425733
