time,.estimatePose.header.seq,.estimatePose.header.stamp.secs,.estimatePose.header.stamp.nsecs,.estimatePose.header.frame_id,.estimatePose.pose.position.x,.estimatePose.pose.position.y,.estimatePose.pose.position.z,.estimatePose.pose.orientation.x,.estimatePose.pose.orientation.y,.estimatePose.pose.orientation.z,.estimatePose.pose.orientation.w,.truePose.header.seq,.truePose.header.stamp.secs,.truePose.header.stamp.nsecs,.truePose.header.frame_id,.truePose.pose.position.x,.truePose.pose.position.y,.truePose.pose.position.z,.truePose.pose.orientation.x,.truePose.pose.orientation.y,.truePose.pose.orientation.z,.truePose.pose.orientation.w
1970/01/01/03:01:10.819000,1302,70,781000000,camera_frame,-0.0012105938512831926,-0.0012025877367705107,2.010646104812622,0.9999999960285733,1.9793374283578253e-06,-3.464214742851077e-05,-8.209054345132894e-05,0,0,0,camera_frame,1.8665891034181074e-10,4.901579142568835e-12,2.0196638000055627,0.7071067811853045,-3.6039260597626664e-10,3.6228830038107257e-10,0.7071067811877906
1970/01/01/03:01:12.990000,1367,72,948000000,camera_frame,-0.0012592232087627053,-0.0012905332259833813,2.1123046875,0.9999999218615573,-6.884822616708166e-06,0.00011005370389851522,0.00037962831918949343,0,0,0,camera_frame,2.019008636269271e-10,4.90135709796391e-12,2.1209804000055668,0.7071067811862993,-3.9013521608834526e-10,3.8875900818572046e-10,0.7071067811867957
1970/01/01/03:01:15.190000,1433,75,151000000,camera_frame,-0.0013323492603376508,-0.001322123222053051,2.214007616043091,0.9999999946832545,-1.6764665022924652e-05,5.29926702404245e-05,-8.685743440493651e-05,0,0,0,camera_frame,2.194336680413107e-10,4.901634653720066e-12,2.2222970000055886,0.7071067811853045,-4.165454706357426e-10,4.1844116503779153e-10,0.7071067811877906
1970/01/01/03:01:17.385000,1499,77,348000000,camera_frame,-0.0013719076523557305,-0.0013869056710973382,2.3131136894226074,0.999999924053632,-3.870763257418068e-06,0.0003882660515347451,-3.357410911861014e-05,0,0,0,camera_frame,2.346756213087609e-10,4.901412609115141e-12,2.3236136000055883,0.7071067811862993,-4.462880807010319e-10,4.449118727964794e-10,0.7071067811867957
1970/01/01/03:01:19.593000,1565,79,552000000,camera_frame,-0.001438463688828051,-0.0014425190165638924,2.4160869121551514,0.9999999231233786,9.823221992904928e-06,0.00038443140722590764,-7.66109288414297e-05,0,0,0,camera_frame,2.5220842571982437e-10,4.901690164871297e-12,2.4249302000055803,0.7071067811853045,-4.726983352323547e-10,4.745940296378565e-10,0.7071067811877906
1970/01/01/03:01:21.771000,1630,81,719000000,camera_frame,-0.0015083043836057186,-0.0015157932648435235,2.514404296875,0.999999980906957,-1.8784987526466957e-05,-7.66561591230801e-05,0.00017876533026211835,0,0,0,camera_frame,2.6745037897469477e-10,4.901412609115141e-12,2.526246800005572,0.7071067811862993,-5.024409452659676e-10,5.010647373602413e-10,0.7071067811867957
1970/01/01/03:01:23.956000,1696,83,915000000,camera_frame,-0.0015771237667649984,-0.0015809227479621768,2.6154637336730957,0.9999998940887183,-1.6908744485720764e-05,-7.350166535387643e-05,0.00045401999054192133,0,0,0,camera_frame,2.8498318336329335e-10,4.901634653720066e-12,2.627563400005564,0.7071067811853045,-5.288511997281667e-10,5.307468941352349e-10,0.7071067811877906
1970/01/01/03:01:26.151000,1762,86,115000000,camera_frame,-0.0016261866549029946,-0.0016327750636264682,2.7192585468292236,0.9999999876972739,-7.133501598026712e-06,0.00014932517228130357,-4.75032428732405e-05,0,0,0,camera_frame,3.002251365957048e-10,4.901495875841988e-12,2.7288800000055553,0.7071067811862993,-5.585938096914966e-10,5.572176017846981e-10,0.7071067811867957
1970/01/01/03:01:28.352000,1828,88,315000000,camera_frame,-0.0017054511699825525,-0.0016833435511216521,2.8180572986602783,0.9999999718853942,1.268295515629392e-05,5.104509771665442e-05,-0.00023122013582601824,0,0,0,camera_frame,3.177579409674565e-10,4.90180118717376e-12,2.8301966000055474,0.7071067811853045,-5.850040640871609e-10,5.868997584953576e-10,0.7071067811877906
1970/01/01/03:01:30.555000,1894,90,514000000,camera_frame,-0.0017493205377832055,-0.0017872615717351437,2.9196252822875977,0.999999785852415,-9.13631104238383e-06,7.957393609496674e-05,0.0006495226250745751,0,0,0,camera_frame,3.3299989418509106e-10,4.901523631417604e-12,2.931513200005539,0.7071067811862993,-6.147466740096232e-10,6.133704661019371e-10,0.7071067811867957
1970/01/01/03:01:32.752000,1960,92,715000000,camera_frame,-0.0018223446095362306,-0.0018226562533527613,3.024540424346924,0.9999999364526546,1.8093897161306462e-05,-0.00026874135926699747,0.00023354952238138153,0,0,0,camera_frame,3.505326985383249e-10,4.90180118717376e-12,3.0328298000055307,0.7071067811853045,-6.411569283472326e-10,6.430526227565847e-10,0.7071067811877906
1970/01/01/03:01:34.918000,2025,94,883000000,camera_frame,-0.0018710483564063907,-0.0018838706891983747,3.1217339038848877,0.9999999062847631,1.3079351345815287e-05,9.442267127339364e-05,0.000422307654167428,0,0,0,camera_frame,3.65774651739395e-10,4.901579142568835e-12,3.1341464000055224,0.7071067811862993,-6.708995382163799e-10,6.69523330306953e-10,0.7071067811867957
1970/01/01/03:01:37.125000,2091,97,82000000,camera_frame,-0.0019449209794402122,-0.001939836423844099,3.2286324501037598,0.9999999905084712,-3.164941355761285e-05,0.00010998139410910587,-7.671678468254437e-05,0,0,0,camera_frame,3.833074560891296e-10,4.901690164871297e-12,3.2354630000055145,0.7071067811853045,-6.973097925348536e-10,6.992054869472693e-10,0.7071067811877906
1970/01/01/03:01:39.318000,2157,99,281000000,camera_frame,-0.0020063486881554127,-0.002007192699238658,3.330245018005371,0.9999999458203651,-7.792815486936361e-07,-2.2954359936607833e-05,0.00032837746120193236,0,0,0,camera_frame,3.985494092820013e-10,4.901523631417604e-12,3.3367796000055057,0.7071067811862993,-7.270524023891349e-10,7.256761944776048e-10,0.7071067811867957
1970/01/01/03:01:41.507000,2222,101,464000000,camera_frame,-0.002088983776047826,-0.0020286482758820057,3.4305784702301025,0.9999993026940343,-2.1285534943705876e-05,-0.0010321291880665993,-0.0005734698861488834,0,0,0,camera_frame,4.1608221362421606e-10,4.901856698324991e-12,3.4380962000054978,0.7071067811853045,-7.534626566819919e-10,7.55358351092259e-10,0.7071067811877906
1970/01/01/03:01:43.725000,2289,103,681000000,camera_frame,-0.002114275237545371,-0.0021124009508639574,3.5258283615112305,0.9999998652589116,-1.5655870012914357e-05,0.0004614625645663284,0.00023725377520403095,0,0,0,camera_frame,4.313241668096232e-10,4.901523631417604e-12,3.5394128000054894,0.7071067811862993,-7.832052664992954e-10,7.818290585885741e-10,0.7071067811867957
1970/01/01/03:01:45.902000,2354,105,854000000,camera_frame,-0.0021630695555359125,-0.0021761967800557613,3.6347262859344482,0.9999997590694439,-4.4501565047355496e-05,0.0006441970683163253,-0.0002547367308769044,0,0,0,camera_frame,4.488569711388823e-10,4.901745676022529e-12,3.6407294000054815,0.7071067811853045,-8.096155207358843e-10,8.115112151492823e-10,0.7071067811877906
1970/01/01/03:01:48.094000,2420,108,48000000,camera_frame,-0.0022263003047555685,-0.0022363399621099234,3.7266592979431152,0.9999996922438825,5.304235469033092e-06,0.0007408599424523919,-0.00025809019922536124,0,0,0,camera_frame,4.6409892430957576e-10,4.901523631417604e-12,3.742046000005473,0.7071067811862993,-8.39358130510894e-10,8.379819225965036e-10,0.7071067811867957
1970/01/01/03:01:50.284000,2486,110,248000000,camera_frame,-0.0022899669129401445,-0.0022571668960154057,3.8369345664978027,0.9999977678214754,-8.958778258424922e-06,6.562207640732516e-05,-0.0021118630519367863,0,0,0,camera_frame,4.816317286265145e-10,4.901856698324991e-12,3.8433626000054653,0.7071067811853045,-8.657683846979675e-10,8.676640791119061e-10,0.7071067811877906
1970/01/01/03:01:52.485000,2552,112,448000000,camera_frame,-0.002391266170889139,-0.0023582824505865574,3.9406471252441406,0.9999998962909875,-1.4038110331453902e-05,-0.0004125267069131256,-0.00019246470323185263,0,0,0,camera_frame,4.968736817794306e-10,4.901634653720066e-12,3.9446792000054565,0.7071067811862993,-8.955109944149385e-10,8.941347865000124e-10,0.7071067811867957
1970/01/01/03:01:54.652000,2617,114,614000000,camera_frame,-0.002428859705105424,-0.002434337278828025,4.041115760803223,0.999999927157279,-3.1661638962956486e-05,8.782483029236281e-05,0.0003700942805649063,0,0,0,camera_frame,5.14406486083688e-10,4.901967720627454e-12,4.045995800005559,0.7071067811853045,-9.219212485574149e-10,9.238169429727139e-10,0.7071067811877906
1970/01/01/03:01:56.859000,2683,116,824000000,camera_frame,-0.002487131394445896,-0.002482360927388072,4.14370584487915,0.9999999668258648,4.4875783234616615e-05,0.00019043799339248747,-0.00016753448673305878,0,0,0,camera_frame,5.296484392318141e-10,4.901634653720066e-12,4.147312400005794,0.7071067811862993,-9.51663858269086e-10,9.502876503533466e-10,0.7071067811867957
1970/01/01/03:01:59.054000,2749,119,16000000,camera_frame,-0.0025451472029089928,-0.0025453390553593636,4.244775295257568,0.9999994353954043,1.469198830316307e-05,0.0007285424976114838,0.0007734460857091904,0,0,0,camera_frame,5.471812435304196e-10,4.901967720627454e-12,4.24862900000603,0.7071067811853045,-9.780741123966338e-10,9.799698068133883e-10,0.7071067811877906
1970/01/01/03:02:01.251000,2815,121,214000000,camera_frame,-0.0025339601561427116,-0.002591463504359126,4.336280822753906,0.999997694528407,1.3494153193160062e-05,0.002126820373615255,0.00029561947987265355,0,0,0,camera_frame,5.624231966635258e-10,4.901634653720066e-12,4.349945600006265,0.7071067811862993,-1.0078167220607524e-09,1.0064405141441185e-09,0.7071067811867957
1970/01/01/03:02:03.451000,2881,123,415000000,camera_frame,-0.0026489419396966696,-0.002656863071024418,4.438704967498779,0.9999998359077935,1.3878328771095058e-05,0.00024854029784070447,0.0005159646290453449,0,0,0,camera_frame,5.799560009475271e-10,4.902078742929916e-12,4.4512622000065,0.7071067811853045,-1.0342269761325874e-09,1.0361226705508945e-09,0.7071067811877906
1970/01/01/03:02:05.633000,2946,125,591000000,camera_frame,-0.0027549685910344124,-0.0027264959644526243,4.550777912139893,0.9999995992262934,-1.4272409214109474e-05,-0.000546168536571324,-0.0007092555819599704,0,0,0,camera_frame,5.951979540654654e-10,4.901634653720066e-12,4.552578800006735,0.7071067811862993,-1.063969585741757e-09,1.062593377823881e-09,0.7071067811867957
1970/01/01/03:02:07.817000,3012,127,781000000,camera_frame,-0.0027907192707061768,-0.0027324773836880922,4.63511323928833,0.9999967208755683,-5.851779908883169e-05,-0.0008614067020339939,-0.002410973303794405,0,0,0,camera_frame,6.12730758337655e-10,4.901856698324991e-12,4.65389540000697,0.7071067811853045,-1.090379839768911e-09,1.0922755341868243e-09,0.7071067811877906
1970/01/01/03:02:10.018000,3078,129,983000000,camera_frame,-0.002876807702705264,-0.0028539029881358147,4.754485130310059,0.9999996421088206,5.709495132289248e-05,0.0005687225831748847,-0.0006237603870601393,0,0,0,camera_frame,6.279727114395748e-10,4.901856698324991e-12,4.755212000007205,0.7071067811862993,-1.1201224493285858e-09,1.1187462414097113e-09,0.7071067811867957
1970/01/01/03:02:12.236000,3144,132,181000000,camera_frame,-0.0029491782188415527,-0.0028673186898231506,4.839994430541992,0.9999993508180333,-4.79513168649389e-05,-0.0009121733589675188,-0.0006811783514250095,0,0,0,camera_frame,6.455055156947049e-10,4.902078742929916e-12,4.856528600007441,0.7071067811853045,-1.1465327032966529e-09,1.1484283977161432e-09,0.7071067811877906
1970/01/01/03:02:14.390000,3209,134,349000000,camera_frame,-0.0030026170425117016,-0.003003596793860197,4.954590320587158,0.9999979367161085,-1.5455895927989594e-05,-0.0016539633034876515,0.0011792921741191123,0,0,0,camera_frame,6.607474687838978e-10,4.901634653720066e-12,4.957845200007676,0.7071067811862993,-1.176275312819937e-09,1.1748991049005592e-09,0.7071067811867957
1970/01/01/03:02:16.585000,3275,136,549000000,camera_frame,-0.003040547948330641,-0.0030222574714571238,5.057865142822266,0.9999999928406992,-4.609065816243614e-05,9.845182380528553e-05,5.001490935926762e-05,0,0,0,camera_frame,6.782802730330641e-10,4.901634653720066e-12,5.059161800007912,0.7071067811853045,-1.2026855667706443e-09,1.2045812611919483e-09,0.7071067811877906
1970/01/01/03:02:18.785000,3341,138,748000000,camera_frame,-0.003080683061853051,-0.003094602143391967,5.145782470703125,0.9999995228513922,9.150060345424535e-06,0.0003438550886360095,0.0009143177470267898,0,0,0,camera_frame,6.93522226113361e-10,4.901856698324991e-12,5.160478400008147,0.7071067811862993,-1.2324281762700933e-09,1.231051968350841e-09,0.7071067811867957
1970/01/01/03:02:20.984000,3407,140,951000000,camera_frame,-0.0031918075401335955,-0.003181451465934515,5.244719505310059,0.9999981562578937,3.79673834856512e-05,-0.0008049763204935477,0.0017430009794989138,0,0,0,camera_frame,7.110550303439473e-10,4.902300787534841e-12,5.261795000008382,0.7071067811853045,-1.258838430161378e-09,1.2607341245820553e-09,0.7071067811877906
1970/01/01/03:02:23.185000,3473,143,148000000,camera_frame,-0.0032363333739340305,-0.0032571328338235617,5.361352443695068,0.9999986333160154,1.5164237413277411e-05,-0.0005733615996778128,0.0015506104035332927,0,0,0,camera_frame,7.26296983396579e-10,4.901856698324991e-12,5.363111600008617,0.7071067811862993,-1.2885810395805994e-09,1.2872048316582612e-09,0.7071067811867957
1970/01/01/03:02:25.386000,3539,145,348000000,camera_frame,-0.003270576475188136,-0.003311573062092066,5.469075679779053,0.9999994489672619,2.7974805661167124e-05,-0.00038094886049007284,0.0009778346222546219,0,0,0,camera_frame,7.438297876115255e-10,4.901634653720066e-12,5.464428200008852,0.7071067811853045,-1.3149912934125381e-09,1.316886987835131e-09,0.7071067811877906
1970/01/01/03:02:27.560000,3604,147,514000000,camera_frame,-0.003414429258555174,-0.0033705339301377535,5.569872856140137,0.9999954049256922,-9.449158003611338e-06,-0.003026461109989276,0.0001748466876291357,0,0,0,camera_frame,7.59071740646665e-10,4.902078742929916e-12,5.565744800009087,0.7071067811862993,-1.344733902780574e-09,1.3433576948556969e-09,0.7071067811867957
1970/01/01/03:02:29.755000,3670,149,722000000,camera_frame,-0.003429527161642909,-0.003406197065487504,5.672341346740723,0.99999876643004,-1.0062008610219808e-05,-0.001551198472253307,-0.000246618032598336,0,0,0,camera_frame,7.766045448391339e-10,4.901856698324991e-12,5.667061400009323,0.7071067811853045,-1.3711441565411668e-09,1.373039850962996e-09,0.7071067811877906
1970/01/01/03:02:31.952000,3736,151,914000000,camera_frame,-0.003497494850307703,-0.003447753144428134,5.774352550506592,0.9999995853672354,-5.366761812445728e-06,-0.000628086920848349,-0.0006593507222678579,0,0,0,camera_frame,7.918464978575244e-10,4.902078742929916e-12,5.768378000009557,0.7071067811862993,-1.4008867658549514e-09,1.3995105579289104e-09,0.7071067811867957
1970/01/01/03:02:34.152000,3802,154,114000000,camera_frame,-0.0035364762879908085,-0.0035530005116015673,5.8775105476379395,0.9999994217714312,4.594003927051331e-05,6.110392102598461e-06,0.0010743877228898621,0,0,0,camera_frame,8.093793020454495e-10,4.902078742929916e-12,5.869694600009794,0.7071067811853045,-1.4272970195978874e-09,1.4291927140237316e-09,0.7071067811877906
1970/01/01/03:02:36.352000,3868,156,314000000,camera_frame,-0.003582017496228218,-0.003594600595533848,5.980152606964111,0.9999994043384736,-2.3730693278079423e-05,0.0008719603280988869,0.0006560828747542137,0,0,0,camera_frame,8.246212550518281e-10,4.902078742929916e-12,5.971011200010029,0.7071067811862993,-1.4570396288924543e-09,1.4556634209650696e-09,0.7071067811867957
1970/01/01/03:02:38.517000,3933,158,481000000,camera_frame,-0.0036389185115695,-0.0036630909889936447,6.0797553062438965,0.9999998744746706,-6.25861085674514e-05,0.0003788963455585195,0.00032182476774799106,0,0,0,camera_frame,8.421540592209912e-10,4.902300787534841e-12,6.072327800009916,0.7071067811853045,-1.4834498825751437e-09,1.485345577002664e-09,0.7071067811877906
1970/01/01/03:02:40.719000,3999,160,684000000,camera_frame,-0.003640318987891078,-0.003741826629266143,6.1711649894714355,0.9999959807553674,-9.729114101712742e-05,0.0024854894589116053,0.0013606431179444328,0,0,0,camera_frame,8.573960122117418e-10,4.902078742929916e-12,6.173644400009664,0.7071067811862993,-1.5131924918174078e-09,1.51181628389001e-09,0.7071067811867957
1970/01/01/03:02:42.920000,4065,162,881000000,camera_frame,-0.0037894719280302525,-0.003741050371900201,6.2569804191589355,0.9999999984103016,-4.404233701984301e-05,8.126163613496532e-06,-3.425835284044277e-05,0,0,0,camera_frame,8.749288163659217e-10,4.902078742929916e-12,6.274961000009412,0.7071067811853045,-1.5396027454393846e-09,1.5414984398684162e-09,0.7071067811877906
1970/01/01/03:02:45.097000,4130,165,56000000,camera_frame,-0.0038276752457022667,-0.003785688430070877,6.355090141296387,0.9999994633715231,-2.5886030920237212e-05,-0.00047706145898403993,-0.0009192382410100435,0,0,0,camera_frame,8.901707693397568e-10,4.902078742929916e-12,6.3762776000091606,0.7071067811862993,-1.5693453546314154e-09,1.567969146701327e-09,0.7071067811867957
1970/01/01/03:02:47.360000,4198,167,314000000,camera_frame,-0.0038908342830836773,-0.003906327299773693,6.477081298828125,0.9999994288552394,1.1495680688512255e-05,7.726556942240736e-05,0.001065920764579162,0,0,0,camera_frame,9.069392497240293e-10,4.902078742929916e-12,6.479950400008903,0.7071067811862993,-1.5980747262762056e-09,1.5966985183450055e-09,0.7071067811867957
1970/01/01/03:02:49.562000,4264,169,515000000,camera_frame,-0.003995326813310385,-0.00399817107245326,6.594958305358887,0.9999980990457197,6.946516213825405e-05,-0.0011260922138610744,0.0015902816933628678,0,0,0,camera_frame,9.244720538656622e-10,4.902078742929916e-12,6.581267000008651,0.7071067811853045,-1.6244849798438124e-09,1.6263806742736477e-09,0.7071067811877906
1970/01/01/03:02:51.719000,4329,171,681000000,camera_frame,-0.004093050491064787,-0.004039128310978413,6.684290885925293,0.999999316639322,4.7867824341255536e-05,-0.0011460114405456908,-0.00022602508409786537,0,0,0,camera_frame,9.39714006827466e-10,4.902078742929916e-12,6.6825836000084,0.7071067811862993,-1.6542275889910694e-09,1.6528513810588748e-09,0.7071067811867957
1970/01/01/03:02:53.993000,4397,173,949000000,camera_frame,-0.0040489546954631805,-0.004063126631081104,6.764200210571289,0.9999992323718963,-3.2466736592965656e-05,0.001156668803008076,0.00044307878453721196,0,0,0,camera_frame,9.564824872020964e-10,4.902078742929916e-12,6.786256400008142,0.7071067811862993,-1.6829569606041366e-09,1.6815807526730769e-09,0.7071067811867957
1970/01/01/03:02:56.163000,4462,176,123000000,camera_frame,-0.004108652006834745,-0.004166752099990845,6.89241886138916,0.999997047578754,-1.419280347498646e-05,0.0015445875635576093,0.0018758682251590903,0,0,0,camera_frame,9.740152913296209e-10,4.902078742929916e-12,6.88757300000789,0.7071067811853045,-1.7093672141307953e-09,1.711262908560447e-09,0.7071067811877906
1970/01/01/03:02:58.371000,4528,178,323000000,camera_frame,-0.004207747522741556,-0.0041901650838553905,7.0061187744140625,0.9999990060226286,-9.686727002427713e-05,-0.0007683437459787291,-0.0011782267926041903,0,0,0,camera_frame,9.892572442713978e-10,4.902078742929916e-12,6.988889600007639,0.7071067811862993,-1.7391098232205878e-09,1.737733615286132e-09,0.7071067811867957
1970/01/01/03:03:00.551000,4594,180,514000000,camera_frame,-0.004264145623892546,-0.004254956729710102,7.06720495223999,0.9999993229991224,-4.6817665462734304e-05,-0.001108647762178266,0.00035029921871336647,0,0,0,camera_frame,1.006790048385165e-09,4.902078742929916e-12,7.090206200007389,0.7071067811853045,-1.765520076686844e-09,1.7674157711192364e-09,0.7071067811877906
1970/01/01/03:03:02.760000,4660,182,715000000,camera_frame,-0.004323459230363369,-0.00430901488289237,7.2009429931640625,0.9999994833473783,-7.765453025658817e-06,0.00036823084035112966,-0.0009474443110646898,0,0,0,camera_frame,1.022032001309854e-09,4.902078742929916e-12,7.191522800007135,0.7071067811862993,-1.7952626857213724e-09,1.7938864777869272e-09,0.7071067811867957
1970/01/01/03:03:04.960000,4726,184,914000000,camera_frame,-0.004452833440154791,-0.004297398962080479,7.310308456420898,0.9999891014092224,-5.200127906610046e-05,-0.0027756921864454352,-0.0037536504271245487,0,0,0,camera_frame,1.039564805409159e-09,4.902078742929916e-12,7.2928394000068835,0.7071067811853045,-1.8216729391405904e-09,1.8235686335740738e-09,0.7071067811877906
1970/01/01/03:03:07.125000,4791,187,81000000,camera_frame,-0.004443751182407141,-0.0044440957717597485,7.36757230758667,0.9999997258361466,-2.9213361141924582e-05,-0.0005594031852431077,0.0004842956611748633,0,0,0,camera_frame,1.0548217450591838e-09,4.902522832139766e-12,7.394109800006632,0.7071067811853045,-1.849096430068098e-09,1.8509921245025783e-09,0.7071067811877906
1970/01/01/03:03:09.318000,4857,189,281000000,camera_frame,-0.004518839064985514,-0.00454415287822485,7.51934289932251,0.9999981186729371,1.0281465655406834e-05,0.0004971996304269154,0.0018749233065787339,0,0,0,camera_frame,1.072339562404848e-09,4.902966921349616e-12,7.49547260000638,0.7071067811853045,-1.877825801495675e-09,1.87972149593009e-09,0.7071067811877906
1970/01/01/03:03:11.518000,4923,191,481000000,camera_frame,-0.004553266800940037,-0.004630901850759983,7.5765862464904785,0.9999918822819863,2.0326330023304103e-05,-0.00105034099830666,0.0038899538246302857,0,0,0,camera_frame,1.0875815153082184e-09,4.902522832139766e-12,7.596789200006128,0.7071067811862993,-1.907568410465623e-09,1.90619220252937e-09,0.7071067811867957
1970/01/01/03:03:13.725000,4989,193,681000000,camera_frame,-0.004640026483684778,-0.004610619507730007,7.715166091918945,0.9999932646846993,3.0212423813995537e-05,-0.0006497318882835256,-0.003612135229995232,0,0,0,camera_frame,1.105114319389461e-09,4.902078742929916e-12,7.698105800005877,0.7071067811853045,-1.933978663818874e-09,1.935874358255882e-09,0.7071067811877906
1970/01/01/03:03:15.920000,5055,195,881000000,camera_frame,-0.0046746255829930305,-0.004734167363494635,7.801228046417236,0.9999999985374417,2.1316338840883256e-05,-1.6733969917748704e-05,-4.6804962597749e-05,0,0,0,camera_frame,1.120356272277579e-09,4.902522832139766e-12,7.799422400005625,0.7071067811862993,-1.9637212727485657e-09,1.9623450648121864e-09,0.7071067811867957
1970/01/01/03:03:18.126000,5121,198,81000000,camera_frame,-0.004762356169521809,-0.00470121530815959,7.90690803527832,0.9999945086202987,1.566909792193806e-05,0.0008744066158821484,-0.0031965445088470937,0,0,0,camera_frame,1.1378890763404429e-09,4.902966921349616e-12,7.900739000005373,0.7071067811853045,-1.9901315260419466e-09,1.9920272204785664e-09,0.7071067811877906
